prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,kurikulum,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F07225FB-30F5-E011-84A3-6F592A8EC1EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102424,SD NEGERI HOAROA,60102424,Hoaroa,BUANO SELATAN,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,21-05-1986,,01-01-1910,Silakan Upload SK,,C,"1,600",1. -,2. -,Tidak Ada,,,sdnegerihoaroa@yahoo.com,,-3.033700000000,127.874400000000,3,21,23,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,1,0,0,2,2,0,1,0,1,2,0,2,1,0,1,1,1,0,0,0,1,2,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0DD90FB-30F5-E011-AA30-0B941D157B94,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102418,SD Negeri Jawa Sakti,60102418,Dusun Jawa Sakti,SOLE,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420-421 Tahun 2011,04-04-2011,420-421 Tahun 2011,04-04-2011,Lihat SK Operasional,2018-07-06 08,B,"8,900",1. -,2. -,PLN & Diesel,,,jawasakti870@gmail.com,,-3.153000000000,127.760500000000,8,14,21,6,Pagi/6 hari,,2022/2023-2,900,4,0,0,0,3,0,0,5,5,0,3,0,2,6,1,6,1,1,2,3,1,0,0,1,5,3,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/800E25FB-30F5-E011-BA54-89CC6E378149,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102807,SD NEGERI NAESELAN,60102807,Naeselan,BUANO UTARA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,10-07-1986,,01-01-1910,Silakan Upload SK,,B,450,1. -,2. -,Diesel,,,,http,-2.912800000000,127.920200000000,8,24,22,6,Pagi/6 hari,,2022/2023-2,900,7,0,0,0,7,0,0,1,4,2,2,0,1,7,0,7,1,0,3,2,1,2,0,0,1,7,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0D424FB-30F5-E011-9926-C3F51682E1BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102428,SD NEGERI PASIR PANJANG,60102428,Pasir Panjang,BUANO SELATAN,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,15-07-1976,,01-01-1910,Silakan Upload SK,,B,"4,800",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeripasirpanjang@yahoo.com,,-3.021800000000,127.843700000000,6,45,30,6,Pagi/6 hari,,2022/2023-2,"1,200",9,0,0,0,4,1,0,1,4,1,1,0,2,4,0,5,1,2,1,2,1,0,0,0,4,2,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10B824FB-30F5-E011-B3C0-CDC6945B3E86,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102835,SD NEGERI PULAU KASUARI,60102835,Pulau Kasuari,BUANO UTARA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,18-07-1964,,01-01-1910,Silakan Upload SK,,C,"2,925",1. -,2. -,PLN & Diesel,,,sdpulaukasuari@yahoo.com,,-2.922900000000,127.906400000000,7,73,73,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,2,1,0,4,6,0,1,0,1,6,0,6,1,1,4,1,1,0,0,0,2,5,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0EC90FB-30F5-E011-9790-3560D1318745,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102420,SD NEGERI RAHAI,60102420,Rahai,SOLE,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/351/2006,22-02-2006,420/421/2011,04-04-2011,Silakan Upload SK,,,"6,300",1. -,2. -,PLN,,,sdnrahai@gmail.com,,-3.305200000000,127.584200000000,8,49,48,6,Pagi/6 hari,,2022/2023-2,900,5,0,1,0,6,0,0,2,5,0,3,0,1,7,0,8,0,3,3,0,1,0,0,1,4,4,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C08C24FB-30F5-E011-B798-D163B0D2ECD2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102658,SD NEGERI SANAHUNI,60102658,Desa Sole Dusun Sanahuni,SOLE,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,17-07-1964,,01-01-1910,Silakan Upload SK,,B,"2,500",1. -,2. -,Tenaga Surya,,,sdnsanahuni@yahoo.com,,-3.162200000000,127.807500000000,4,42,30,6,Double Shift/6 hari,,2022/2023-2,450,4,0,1,0,3,0,0,1,2,1,1,0,2,2,0,4,0,0,1,3,0,0,0,0,1,3,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/307024FB-30F5-E011-8C08-FD3F8971B591,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101498,SD NEGERI SOLEH,60101498,Sole,SOLE,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420.2-2-1960,17-07-1960,420/359/2021,01-01-1910,Lihat SK Operasional,2021-09-27 10,B,"3,750",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn.soleh21@gmail.com,,-3.082200000000,128.519400000000,9,42,48,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,4,0,0,5,7,1,1,0,2,7,1,5,3,2,1,4,0,0,0,2,4,5,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00A490FB-30F5-E011-A488-CDC073892C5F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102785,SD NEGERI TAMAN SEJARAH,60102785,Taman Sejarah,WAESALA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,21-01-1989,421-59,15-01-2019,Lihat SK Operasional,2019-07-03 08,C,"10,000",1. -,2. Telkomsel Flash,PLN & Diesel,,,sdalh.tamansejarah0001@gmail.com,,-3.156900000000,127.903900000000,7,48,62,6,Pagi/6 hari,,2022/2023-2,900,0,0,0,2,5,0,0,2,2,3,2,0,2,5,0,6,1,0,1,0,5,1,0,0,4,3,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0B6E562-E80D-E211-99A2-3F9EA750D882,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102660,SD Negeri Tanah Merah,60102660,Dusun Tanah Merah Desa Waesala,WAESALA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1910,,01-01-1910,Silakan Upload SK,,,64,1. -,2. -,PLN,,,sdntanahmerah@yahoo.com,,-3.155400000000,127.877300000000,5,58,49,6,Pagi/6 hari,,2022/2023-2,900,7,0,0,0,3,0,0,2,4,1,0,0,0,5,0,4,1,0,0,4,1,0,0,0,1,4,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/006224FB-30F5-E011-A004-7FC0F8A13358,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102437,SD NEGERI TAWABI JAYA,60102437,Jln. Pendidikan-Desa Persiapan Tawabi Jaya (Pulau Kelang),TONU JAYA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,10-10-1956,,10-10-1956,Silakan Upload SK (link file tidak valid) => [640402-824576--],2022-06-27 14,B,"3,900",1. -,2. Telkomsel Flash,PLN,,,sdntawabijaya@gmail.com,,-3.224000000000,127.798600000000,9,58,51,6,Pagi/6 hari,,2022/2023-2,450,4,0,1,2,5,1,0,3,6,1,2,0,3,6,0,8,1,3,0,4,1,0,1,0,4,5,SD 2013,1,1,1,1,1,1,Tidak Ada,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/807E24FB-30F5-E011-B1FB-FDD2594B9E38,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102840,SD NEGERI TELAGA NIPA,60102840,Jalan Pendidikan Dasar-Telaga Nipa,WAESALA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,10-01-1984,TIDAK ADA,01-01-1910,Silakan Upload SK (link file tidak valid) => [617023-667209--],2022-04-17 03,B,"2,915",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnegeritelaganipa123@gmail.com,,-3.163200000000,127.841300000000,8,75,80,6,Pagi/6 hari,,2022/2023-2,899,5,0,0,1,4,0,0,4,4,0,4,0,1,7,1,6,1,0,0,6,0,1,1,0,1,7,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/357C9D61-4709-439B-BDE0-BE628B25F76A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69988461,SD NEGERI TITA MANDIRI,69988461,Dusun Tita Mandiri,WAESALA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,421-59,15-01-2019,421-59,15-01-2019,Lihat SK Operasional,2019-07-04 22,B,"7,500",1. Lainnya,2. -,PLN,,,sdnegtitamandiri@gmail.com,,-3.100211000000,128.003109000000,5,17,26,6,Pagi/6 hari,,2022/2023-2,900,4,0,0,0,3,0,0,2,2,0,3,0,2,3,0,4,1,1,1,0,2,1,0,0,2,3,SD 2013,1,1,1,1,1,1,Lainnya,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60B290FB-30F5-E011-A0C8-27A5B90EAF2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102608,SD NEGERI TONU JAYA,60102608,Tonu jaya,TONU JAYA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1981,421-59,01-01-1910,Lihat SK Operasional,2019-07-03 08,B,"16,000",1. Lainnya,2. -,PLN,,,sdntoja@gmail.com,http,-3.231100000000,127.793700000000,9,85,88,7,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,3,1,0,5,6,0,3,0,2,7,1,8,0,1,3,2,1,1,0,1,5,4,SD 2013,1,1,1,2,1,1,Lainnya,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/509B24FB-30F5-E011-A1CB-65556B274B58,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101524,SD NEGERI ULUSADAR,60101524,Ulusadar,WAESALA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,27-03-2006,,01-01-1910,Silakan Upload SK,,B,"4,875",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,sdnpulaupua@gmail.com,,-3.140600000000,127.929900000000,8,88,88,6,Pagi/6 hari,,2022/2023-2,0,6,0,1,2,5,0,0,3,3,4,1,0,2,6,0,7,1,1,0,1,3,1,1,1,4,4,SD 2013,1,1,1,1,1,1,Telkomsel Flash,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/502824FB-30F5-E011-940A-3DE20D83637A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102843,SD NEGERI WAESALA,60102843,Jln Pendidikan Desa waesala,WAESALA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,11-07-1974,,01-01-1910,Silakan Upload SK,,A,"3,575",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,waesalasdnegeri@gmail.com,,-3.214600000000,127.898700000000,8,64,67,6,Pagi/6 hari,,2022/2023-2,"1,200",7,0,1,0,3,0,0,5,7,0,1,0,1,7,1,3,4,2,1,2,2,0,1,0,0,8,SD 2013,1,1,1,1,1,1,Telkom Speedy,,,
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20FAE0FB-30F5-E011-9A3C-071208EBAF39,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102689,SMP MUH MELATI,60102689,Melati,WAESALA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Seram Bagian Barat,AF8126,420/70/2007,27-01-2007,420/70/2007,27-01-2007,Lihat SK Operasional,2022-08-29 22,,"6,400",1. Lainnya,2. Lainnya,PLN,,,smpmuhmelati@gmail.com,,-3.184000000000,127.872600000000,8,56,49,4,Pagi/6 hari,,2022/2023-2,"1,300",1,0,1,0,2,0,0,6,6,1,1,0,0,8,0,6,2,0,5,2,0,0,1,0,5,3,SMP 2013,,,,,,,Lainnya,1,1,2
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/004BC7FB-30F5-E011-9D78-131B8E266E70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60101533,SMP NEGERI 1 HUAMUAL BELAKANG,60101533,Allang Asaude,ALANG ASAUDE,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,09-04-1987,,01-01-1910,Silakan Upload SK,,B,"39,200",1. Telkomsel Flash,2. Lainnya,PLN,,,allangsmpn3serbar@gmail.com,,-3.117500000000,127.951200000000,7,34,31,3,Pagi/6 hari,,2022/2023-2,"1,200",3,1,1,0,5,1,0,1,4,0,3,0,1,6,1,5,1,2,2,0,1,1,1,0,1,6,SMP 2013,,,,,,,Telkomsel Flash,1,1,1
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/68E4FA55-6083-48EE-BE67-CBA3442E95BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60104018,SMP NEGERI 10 HUAMUAL BELAKANG,60104018,BUANO,BUANO SELATAN,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/041/2010,,,,Silakan Upload SK,,B,"9,000",1. Lainnya,2. Telkomsel Flash,PLN,082197516587,,smpn10huamualbelakang@gmail.com,,-3.010600000000,127.952100000000,11,55,76,6,Pagi/6 hari,,2022/2023-2,900,6,1,0,4,5,1,0,5,11,0,0,0,1,10,0,7,4,4,4,2,1,0,0,0,3,8,SMP 2013,,,,,,,Lainnya,2,2,2
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60E15DD9-B2E9-4E1B-B687-62BA8796BA84,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69772550,SMP NEGERI 11 HUAMUAL BELAKANG,69772550,DUSUN TOMI-TOMI,TAHALUPU,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,,01-01-1900,421-59,15-01-2019,Lihat SK Operasional,2019-07-03 08,B,"16,815",1. -,2. -,PLN,,,smpnegeri11@gmail.com,,-3.182100000000,127.697600000000,16,43,47,3,Pagi/6 hari,,2022/2023-2,450,3,0,1,1,5,3,0,8,15,1,0,0,2,14,0,9,7,5,4,6,0,0,1,0,4,12,SMP 2013,,,,,,,Tidak Ada,1,1,1
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96209DA2-E494-4A9E-82BC-CAB08D3CA13D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69947032,SMP NEGERI 12 HUAMUAL BELAKANG,69947032,Desa Tahalupu,TAHALUPU,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0,22-06-2016,420/21/2016,22-06-2016,Lihat SK Operasional,2016-08-04 12,C,"7,500",1. -,2. -,PLN,,,smpnsataptahalupu@gmail.com,,-3.129646100000,127.994699900000,9,36,39,3,Pagi/6 hari,,2022/2023-2,900,2,1,0,0,0,3,0,6,9,0,0,0,1,8,0,9,0,2,3,3,1,0,0,0,3,6,SMP 2013,,,,,,,Tidak Ada,1,1,1
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CAF97D5-536D-4FEA-BD96-2B699FAB1709,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102470,SMP NEGERI 13 HUAMUAL BELAKANG,60102470,BUANO,BUANO UTARA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,0,01-01-1900,421-329,24-06-2020,Lihat SK Operasional,2020-10-06 18,B,"10,000",1. Lainnya (Satelit),2. Telkomsel Flash,PLN,,,smppgribuano@gmail.com,,-3.006108700000,127.956016000000,6,56,80,4,Sore/6 hari,,2022/2023-2,"1,300",5,1,1,1,0,0,0,6,6,0,0,0,0,6,1,4,1,1,2,3,0,0,0,0,1,5,SMP 2013,,,,,,,Lainnya (Satelit),2,1,1
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0CE126F-2EBC-E111-B0A2-E5E881A22AB9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60104021,SMP NEGERI 14 HUAMUAL BELAKANG,60104021,Pulau Kasuari Kec. Waesala Kab. Seram Bagian Barat,BUANO UTARA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/48/2010,10-07-2010,420/48/2010,01-07-2010,Lihat SK Operasional,2020-10-06 18,C,"5,000",1. -,2. -,PLN,,,smp.bpd.pulau.kasuari@gmail.com,,-2.977411200000,127.908516100000,7,59,36,3,Pagi/6 hari,,2022/2023-2,900,3,0,0,0,2,0,0,5,5,0,2,0,1,6,0,6,1,1,4,0,1,1,0,0,4,3,SMP 2013,,,,,,,Tidak Ada,1,1,1
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0EBE0FB-30F5-E011-9ED9-DB31E1E1E378,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102686,SMP NEGERI 15 HUAMUAL BELAKANG,60102686,Jalan Pendidikan Dusun Pasir Panjang,BUANO SELATAN,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/38/2006,22-05-2006,,01-01-1910,Silakan Upload SK (link file tidak valid) => [672525-262338--],2022-08-05 03,C,"4,800",1. -,2. -,Diesel,,,pasirpanjangsmplkmd@gmail.com,,-3.021600000000,127.842100000000,7,22,26,3,Pagi/6 hari,,2022/2023-2,900,3,1,1,0,0,1,0,6,7,0,0,0,2,5,0,2,5,0,3,2,2,0,0,0,3,4,SMP 2013,,,,,,,Tidak Ada,1,1,1
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8059C7FB-30F5-E011-A296-238E41AFA4FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102465,SMP NEGERI 2 HUAMUAL BELAKANG,60102465,Telaga Nipa,WAESALA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,0315/O/1995,26-10-1995,0315/O/1995,26-10-1995,Silakan Upload SK,,B,"30,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smplimaserambarat@gmail.com,,-3.166000000000,127.844900000000,12,79,79,6,Pagi/6 hari,,2022/2023-2,900,6,1,1,2,6,2,0,4,8,2,2,0,2,10,0,8,4,2,0,4,4,1,0,1,5,7,SMP 2013,,,,,,,Telkomsel Flash,2,2,2
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D067C7FB-30F5-E011-811D-C9764B3D5AE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60102468,SMP NEGERI 3 HUAMUAL BELAKANG,60102468,Dusun Tiang Bendera,TAHALUPU,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,420/292-IP.OS/2021,01-01-1910,420/292-IP.OS/2021,01-01-1910,Lihat SK Operasional,2021-09-01 20,B,"18,750",1. Telkomsel Flash,2. Telkomsel Flash,PLN & Diesel,,,smpn3.huamualbelakang@gmail.com,,-3.248900000000,127.745900000000,18,85,67,6,Pagi/6 hari,,2022/2023-2,260,10,1,1,2,9,2,0,7,13,0,5,0,1,17,0,14,4,1,7,6,2,0,2,0,11,7,SMP 2013,,,,,,,Telkomsel Flash,2,2,2
Maluku,Kab. Seram Bagian Barat,Huamual Belakang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2085C7FB-30F5-E011-B556-67A89956C941,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60104016,SMP NEGERI 4 HUAMUAL BELAKANG,60104016,Jln. Pendidikan Waesala,WAESALA,KEC. HUAMUAL BELAKANG,KAB. SERAM BAGIAN BARAT,PROV. MALUKU,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,4201421/2011,21-07-2003,-420-421 TAHUN 2011,01-01-1910,Lihat SK Operasional,2021-08-09 05,A,"8,550",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,waesalasmpn1@gmail.com,,-3.152600000000,127.953900000000,15,69,76,7,Pagi/6 hari,,2022/2023-2,"3,100",9,1,1,1,5,3,0,7,13,0,1,1,1,14,1,8,6,3,6,3,2,0,1,0,4,11,SMP 2013,,,,,,,Telkomsel Flash,2,2,3
