prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0C45B8C-DAFB-E111-A4C0-99A6AD1770A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806515,UPTD SD NEGERI 1 SUMBERREJO,10806515,Jl. Ngudi Rahayu Bd. 43,SUMBER REJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"1,836",1. 3 (Tri),2. Telkom Speedy,PLN,,,sdn1sumberrejo1@gmail.com,,-5.136600000000,105.336300000000,9,73,56,6,Pagi/6 hari,,2022/2023-2,950,6,0,1,2,6,0,0,3,4,1,1,3,7,2,1,6,2,0,4,2,0,0,0,3,2,7,,,,SD 2013,3 (Tri),1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/601F0671-8B18-E111-8091-C1E38B2D4B41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10809359,UPTD SD NEGERI 1 TELOGOREJO,10809359,Telogorejo,TELOGO REJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"3,600",1. Lainnya,2. Lainnya,PLN,,,sdn1telogorejo44@gmail.com,,-5.148900000000,105.347600000000,7,54,50,6,Pagi/6 hari,,2022/2023-2,885,6,0,1,2,3,2,0,2,4,0,2,1,3,4,0,6,1,2,1,1,1,0,0,2,2,5,,,,SD 2013,Lainnya,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8025FB70-8B18-E111-90DB-31E528412F0B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806384,UPTD SD NEGERI 2 ADIWARNO,10806384,Adiwarno,ADIWARNO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"3,600",1. -,2. XL (GSM),PLN,,,sdn2.adiwarno45@gmail.com,,-5.157500000000,105.345800000000,9,53,37,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,1,6,1,0,2,3,0,3,3,6,3,0,9,0,1,1,3,0,0,1,3,4,5,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/803AFB70-8B18-E111-9C4C-D3F7079940D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806382,UPTD SD NEGERI 2 BALEKENCONO,10806382,Balekencono,BALAI KENCONO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"1,750",1. XL (GSM),2. Indosat IM3,PLN,,,Balekencono482@gmal.com,,-5.143800000000,105.423100000000,8,37,29,6,Pagi/6 hari,,2022/2023-2,450,3,0,0,0,2,2,0,4,6,0,2,0,2,6,1,6,1,4,2,0,0,0,1,1,3,5,,,,SD 2013,XL (GSM),1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1098FA70-8B18-E111-BCA4-57CAA03E4041,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806381,UPTD SD NEGERI 2 BALEREJO,10806381,Balerejo,BALE REJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"3,670",1. -,2. Indosat IM3,PLN,,,mayasarii2404@gmail.com,,-5.115200000000,105.382200000000,8,63,47,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,3,0,0,5,5,0,0,3,4,4,0,7,1,3,1,1,0,0,0,3,2,6,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8045FA70-8B18-E111-900F-0B4EBD64A4B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806380,UPTD SD NEGERI 2 BANARJOYO,10806380,Banarjoyo,BANARJOYO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"4,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,,banarjoyosdn246@gmail.com,,-5.136600000000,105.394500000000,14,103,97,9,Pagi/6 hari,,2022/2023-2,900,11,0,1,2,7,5,0,2,7,0,2,5,6,8,0,14,0,1,2,4,1,0,1,5,3,11,,,,SD 2013,Telkom Speedy,2,1,1,2,1,2
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0D3FA70-8B18-E111-A1F7-8D4320FA74AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806377,UPTD SD NEGERI 2 BANJARREJO,10806377,Banjarrejo,BANJAR REJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"4,000",1. Lainnya (Wavelan),2. -,PLN,,,sdn.banjarrejo@yahoo.co.id,http,-5.117000000000,105.339900000000,4,11,4,3,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,3,0,0,1,1,1,1,1,3,1,0,4,0,0,1,1,1,0,0,1,1,3,,,,SD 2013,Lainnya (Wavelan),0,0,0,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D06EFA70-8B18-E111-B9DB-1B961E882866,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806362,UPTD SD NEGERI 2 BATANGHARJO,10806362,Batangharjo,BATANG HARJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"3,015",1. Smartfren,2. Lainnya,PLN,,,sdn2.batangharjo@ymail.com,,-5.124600000000,105.389600000000,13,97,56,7,Pagi/6 hari,,2022/2023-2,450,14,0,1,1,6,3,0,4,7,1,1,4,8,5,0,7,6,3,3,0,0,1,2,4,7,6,,,,SD 2013,Smartfren,1,1,1,2,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80680471-8B18-E111-A8B1-39BA493BA856,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806337,UPTD SD NEGERI 2 BUANASAKTI,10806337,Buanasakti,BUANA SAKTI,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,C,"5,000",1. -,2. -,PLN,,,sdn2buanasakti@gmail.com,,-5.179000000000,105.376200000000,8,77,62,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,2,2,2,0,4,6,0,0,2,3,5,2,5,1,1,2,2,1,0,0,2,2,6,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60570271-8B18-E111-B9ED-11DFFB5AD6DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806334,UPTD SD NEGERI 2 BUMIHARJO,10806334,Bumiharjo,BUMI HARJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,A,"3,300",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sduptd@gmail.com,,-5.136100000000,105.339600000000,9,90,98,8,Pagi/6 hari,,2022/2023-2,450,9,0,0,6,6,1,0,2,3,0,3,3,7,2,0,9,0,1,1,2,0,2,0,3,1,8,,,,SD 2013,Telkomsel Flash,2,1,1,1,1,2
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0010571-8B18-E111-AD38-4F93F78C7293,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806332,UPTD SD NEGERI 2 BUMIMAS,10806332,Bumimas,BUMI MAS,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"5,000",1. -,2. -,PLN,,,sdnbumimasbatanghari@gmail.com,,-5.105800000000,105.398900000000,11,41,32,6,Pagi/6 hari,,2022/2023-2,900,5,0,0,0,5,0,0,6,6,0,1,4,5,6,0,8,3,2,4,0,0,0,1,4,5,6,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0740371-8B18-E111-AD96-B5AF6335160E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806420,UPTD SD NEGERI 2 NAMPIREJO,10806420,Nampirejo,NAMPI REJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02-SK-02/2021,02-01-2023,Lihat SK Operasional,2023-03-13 13,B,"1,800",1. Lainnya (Serat Optik),2. Axis,PLN,,,nampirejosdn047@gmail.com,,-5.157700000000,105.350300000000,8,40,55,6,Pagi/6 hari,,2022/2023-2,450,6,0,0,1,1,5,0,2,7,0,0,1,2,6,0,7,1,0,4,2,0,1,0,1,1,7,,,,SD 2013,Lainnya (Serat Optik),1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0850471-8B18-E111-A1EF-3B34D8781ED8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10806410,UPTD SD NEGERI 2 REJOAGUNG,10806410,Rejoagung,REJO AGUNG,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,C,"1,800",1. -,2. -,PLN,,,anbksdnrejoagung@gmail.com,,-5.162200000000,105.382800000000,6,17,20,6,Pagi/6 hari,,2022/2023-2,230,3,0,0,1,1,3,0,2,5,0,0,1,3,3,0,4,2,2,1,1,1,0,0,1,1,5,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C02E0471-8B18-E111-AF40-0B49E5DAB854,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805801,UPTD SD NEGERI 2 SELOREJO,10805801,Selorejo,SELO REJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"2,200",1. Telkomsel Flash,2. -,PLN,,,sdnegeriselorejo605@gmail.com,,-5.110200000000,105.422600000000,10,52,56,6,Pagi/6 hari,,2022/2023-2,899,6,0,0,5,2,1,1,6,8,0,0,2,3,7,0,9,1,4,3,1,0,0,0,2,3,7,,,,SD 2013,Telkomsel Flash,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D04B0471-8B18-E111-8BB2-775C52954D2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805779,UPTD SD NEGERI 2 SRI BASUKI,10805779,Sri Basuki,SRI BASUKI,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"3,105",1. -,2. Smartfren,PLN,,,sribasukisd2@gmail.com,,-5.107300000000,105.412600000000,9,24,31,6,Pagi/6 hari,,2022/2023-2,450,6,0,0,0,2,2,0,5,8,0,0,1,2,7,0,5,4,2,6,0,0,0,0,1,2,7,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0EF5B8C-DAFB-E111-9853-6F338553A550,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805792,UPTD SD NEGERI 2 SUMBERAGUNG,10805792,Jl. Wongsoyudo Bd. 50,SUMBER AGUNG,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"4,180",1.,2.,PLN,,,,,-5.095800000000,105.408800000000,8,30,45,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,1,3,0,4,7,0,0,1,1,7,0,6,2,6,1,0,0,0,0,1,3,5,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0AD3471-8B18-E111-9D22-CD522A6A7E88,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805771,UPTD SD NEGERI 2 SUMBERREJO BATANGHARI,10805771,Sumberrejo,SUMBER REJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"2,296",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdnduasumberrejo@yahoo.co.id,,-5.138000000000,105.358800000000,10,41,37,6,Pagi/6 hari,,2022/2023-2,450,0,0,0,0,7,1,0,2,3,0,1,6,6,4,0,10,0,2,1,1,0,0,0,6,3,7,,,,SD 2013,Telkomsel Flash,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00820571-8B18-E111-A5CA-9BF1F3228E99,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805764,UPTD SD NEGERI 2 TELOGOREJO,10805764,Telogorejo,TELOGO REJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"2,400",1. -,2. -,PLN,,,sdnegeri2telogorejo44@gmail.com,,-5.150600000000,105.367600000000,8,15,19,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,5,0,0,3,3,0,1,4,5,3,1,4,3,2,0,1,0,0,0,5,3,5,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/404FFB70-8B18-E111-A388-0B4B4A5A1C68,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805841,UPTD SD NEGERI 3 BANJARREJO,10805841,Banjarrejo,BANJAR REJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"1,600",1. Telkomsel Flash,2. -,PLN,,,sdn3banjarrejo38@yahoo.com,,-5.120600000000,105.340000000000,7,38,32,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,3,1,0,3,4,0,1,2,3,4,1,5,1,1,1,2,0,1,0,2,1,6,,,,SD 2013,Telkomsel Flash,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3064FB70-8B18-E111-8E38-BDA3E72DBCC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805840,UPTD SD NEGERI 3 BATANGHARJO,10805840,Batangharjo,BATANG HARJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"3,500",1. -,2. Indosat IM3,PLN,,,sdn3.batangharjo@gmail.com,,-5.127100000000,105.386600000000,8,18,40,6,Pagi/6 hari,,2022/2023-2,435,6,0,1,2,5,2,0,1,3,1,1,3,5,3,0,7,1,2,0,2,0,1,0,3,2,6,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70240571-8B18-E111-8651-2139833B55EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805836,UPTD SD NEGERI 3 BUANASAKTI,10805836,Buanasakti,BUANA SAKTI,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,A,"6,400",1. XL (GSM),2. Telkomsel Flash,PLN,,,sdn3.buanasakti@gmail.com,,-5.132600000000,105.374500000000,7,91,87,7,Pagi/6 hari,,2022/2023-2,898,7,0,1,2,4,0,0,3,3,0,0,4,4,3,0,6,1,1,2,0,0,0,0,4,5,2,,,,SD 2013,XL (GSM),1,1,1,1,2,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/204F0571-8B18-E111-A69B-7BCEE7376506,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805834,UPTD SD NEGERI 3 BUMIHARJO,10805834,Bumiharjo,BUMI HARJO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"4,550",1. -,2. -,PLN,,,sdn3bumiharjo39@gmail.com,,-5.123100000000,105.374000000000,8,40,39,6,Pagi/6 hari,,2022/2023-2,450,6,0,0,2,4,3,0,1,4,0,1,3,4,4,1,5,2,0,3,1,1,0,0,3,3,5,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90630571-8B18-E111-9953-FD3CB6AD29FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805833,UPTD SD NEGERI 3 BUMIMAS,10805833,Bumimas,BUMI MAS,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"3,600",1. XL (GSM),2. -,PLN,,,uptdsdn3bumimas@gmail.com,,-5.112500000000,105.398900000000,7,28,29,6,Pagi/6 hari,,2022/2023-2,900,6,0,0,0,1,2,0,4,6,0,1,0,2,5,0,5,2,5,0,2,0,0,0,0,1,6,,,,SD 2013,XL (GSM),1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20A30571-8B18-E111-9A31-5515A4C72F85,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805683,UPTD SD NEGERI 3 SRI BASUKI,10805683,Sri Basuki,SRI BASUKI,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"2,100",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sribasuki52@yahoo.com,,-5.101100000000,105.412100000000,8,17,25,6,Pagi/6 hari,,2022/2023-2,900,6,1,1,2,6,1,0,1,2,1,1,4,4,4,1,6,1,0,0,2,1,0,1,4,4,4,,,,SD 2013,Telkomsel Flash,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0000671-8B18-E111-99ED-C729B03B45C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805660,UPTD SD NEGERI 4 BUANASAKTI,10805660,Jl. Buanasakti,BUANA SAKTI,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,C,"2,250",1. -,2. Telkomsel Flash,PLN,,,saktibuana697@gmail.com,,-5.173500000000,105.375800000000,7,22,20,6,Pagi/6 hari,,2022/2023-2,"9,200",6,0,0,2,3,1,0,3,4,0,0,3,4,3,0,6,1,1,2,1,0,0,0,3,2,5,,,,SD 2013,Tidak Ada,1,1,1,1,1,1
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00822C75-8B18-E111-AB2E-551EED2CFCFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805950,UPTD SMP NEGERI 1 BATANGHARI,10805950,Jln Kapten Harun 46 Banarjoyo,BANARJOYO,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,B,"9,223",1. Indosat IM3,2. Telkom Astinet,PLN & Diesel,,072546892,smpn1bth@yahoo.co.id,,-5.144000000000,105.374800000000,46,375,400,24,Pagi/6 hari,,2022/2023-2,"12,000",23,1,0,2,29,1,1,15,19,1,10,16,27,19,0,36,10,14,1,2,7,0,10,12,11,35,8,8,8,SMP 2013,Indosat IM3,,,,,,
Lampung,Kab. Lampung Timur,Batanghari,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60952C75-8B18-E111-9128-495AF2897A29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10805928,UPTD SMP NEGERI 2 BATANGHARI,10805928,Jln. Desa Sribasuki 51,SRI BASUKI,KEC. BATANGHARI,KAB. LAMPUNG TIMUR,PROV. LAMPUNG,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Daerah,,B.234/03-SK/2021,04-06-2021,420/1393/02.SK.02/2021,12-08-2021,Lihat SK Operasional,2021-08-18 11,A,"12,500",1. -,2. Lainnya (Wavelan),PLN,,,mail1smpnegeri2batanghari@gmail.com,http,-5.106000000000,105.400200000000,26,231,164,14,Pagi/6 hari,,2022/2023-2,"3,500",16,2,1,2,24,0,0,2,5,0,7,14,23,3,0,24,2,1,4,1,2,1,10,7,13,13,4,5,5,SMP 2013,Tidak Ada,,,,,,
