prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73B5900C-26AF-493A-8CFE-8978B8C0435A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310941,Akademi Teknik Elektromedik Muhammadiyah Makassar,40310941,Jalan Dr Sam Ratulangi No 101,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,HK.00.06.1.1.042,01-04-1997,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C34944A4-9112-4DD4-B517-093E57380301,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016884,Akademi Teknik Industri Makassar,70016884,Jl. Sunu No. 220,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,NEGERI,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,150/M-IND/PER/10/2009,19-10-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,0411449867,0411449609,tika_mks@yahoo.com,www.atim.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40B31A48-608F-4F2D-844E-8AD5BE3120CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310942,Akademi Teknik Otomotive Makassar,40310942,Meranti No 1,MARIO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,129DO2003,05-09-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/389C078D-0D43-4817-9C54-DF3ECF80E1F4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016921,AKPER Mappa Oudang Makassar,70016921,Jl.Letjen Pol. Mappa Oudang No.63 Makassar,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,224/E/O/2012,13-06-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-876782,,akpermappaoudang@yahoo.com,www.akpermappaoudang.ac.id,-5.174288200000,119.415587800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ECBD595E-D95C-4709-A56F-CED6FD3E3F60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310943,AKTEK Radiodiagnostik & Radioterapi Muhammadiyah,40310943,Jalang Ranggong No 21,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,H.K.00.06.1.1.2944,08-09-1993,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2B2AB5D-C7A2-4CAF-9300-2A15131722D0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310944,AMIK Makassar,40310944,Jalan Maccini Raya No 197,MATTOANGIN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2747DTK-IX2009,09-07-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A367AB39-A765-4AC8-8805-9ADAC6D6AD91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310945,AMIK Profesional Makassar,40310945,Jalan A Pettarani No 27,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,166DO1998,11-11-1998,,,Silakan Upload SK,,,0 m2,1.,2.,,,0411-431139,amikprof@indo.net.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/799AF2C5-2A15-4E5F-91C9-204F3E7D6FDC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70016988,AMIK Rizky Makassar,70016988,Jalan Minasa Upa Raya / Komplek Minasa Sari No. 4 Makassar,MARISO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,239DIKTIKEP1992,05-06-1992,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-861583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2ABFCC6C-6DD0-4C64-9D25-4C36B1AB91F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310947,ASMI Yapika Makassar,40310947,Jalan Sultan Alauddin No 98,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,37/M/KPT/2019,01-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-868-529,0411-868-529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/767333F3-2724-4497-BD8A-80401FA4AD81,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018114,Institut Ilmu Kesehatan Pelamonia Kesdam XIV/ Hasanuddin,70018114,Kota Makassar,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,931/M/2020,06-10-2020,,,Silakan Upload SK,,,5 m2,1.,2.,,0411875836,,iikpelamonia@gmail.com,www.iikpelamonia.ac.id,-5.150428000000,119.411940000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8BA50A4F-022C-454A-B426-2EC6F7A42B11,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018145,Institut Kesenian Makassar,70018145,Jl.Bau Mangga III no 4,PANAMBUNGAN,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,220DO2008,13-11-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,,+624112475288,infokampusikm08@gmail.com & Infosuratikm@yahoo.com,ikm.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C93912D-2195-4B41-9722-E32DB325DC4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310948,Institut Sains Dan Teknologi Pembangunan Indonesia,40310948,Jalan Jenderal Sudirman No 42,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0626089,21-09-1989,,,Silakan Upload SK,,,0 m2,1.,2.,,0411 - 312556,0411 - 312556,kampus.istpimakassar@gmail.com,www.istpi.ac.id,-5.182804500000,119.462382000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/844CA326-D971-4A72-AF69-BCC5B6D55CC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018221,Institut Teknologi dan Bisnis Kalla,70018221,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,518/KPT/I/2019,05-07-2019,,,Silakan Upload SK,,,3.000 m2,1.,2.,,,+62 811-4390-2019,info@kallabs.ac.id,https,-5.139801000000,119.449753800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/862402BD-1520-4748-A9D1-663E62C84FED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018225,Institut Teknologi dan Bisnis Maritim Balik Diwa,70018225,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,81/E/O/2021,05-04-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,+62 811408822,rektorat@itbm.ac.id,www.itbm.ac.id,-5.140121600000,119.493253800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/202D8C70-AFC1-49F5-B735-A31E313FFB62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018236,Institut Teknologi dan Bisnis Nobel Indonesia,70018236,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,313/E/O/2021,05-07-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0411) 887978,rektorat@nobel.ac.id,www.nobel.ac.id,-5.178880800000,119.439307500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7AD1D6E8-BC3F-40FE-9F43-76B66A9D433C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70018254,Institut Teknologi dan Kesehatan Tri Tunas Nasional,70018254,Kota Makassar,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Institut,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,890/M/2020,21-09-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,,official@tritunas.ac.id,https,-5.177752500000,119.485207900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A040E80D-C39D-4FD8-8030-A25F762D5C2E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019050,Politeknik ATI Makassar,70019050,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,494/E/O/2014,13-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-449867,0411-449609,Info@atim.ac.id,www.atim.ac.id,-5.119424000000,119.432273000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8ADD9D54-EDCA-4228-A46C-4965A4025FC1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019076,Politeknik Bosowa,70019076,Jl. Kapasa Raya No.17 Makassar,MARIO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,123/E/O2013,17-04-2013,,,Silakan Upload SK,,,28.404 m2,1.,2.,,(0411) 4720013,(0411) 4720012,info@politeknikbosowa.ac.id,http,-5.100348200000,119.496780300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/785B3FD0-AC9D-4957-96E5-D8532B6F2515,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019101,Politeknik Ilmu Pelayaran Makassar,70019101,Jl. Tentara Pelajar No.173 Makassar,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-3616974,0411-3616975,pipmks@pipmakassar.ac.id,www.pipmakassar.ac.id,-5.122263300000,119.413618900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E56B796-ECDD-4351-ABCC-CC90E57CF19A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019105,Politeknik Indonesia,70019105,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,827/KPT/I/2019,23-09-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,,politeknik.indonesia@polindo.ac.id,www.polindo.ac.id,-5.141388100000,119.474490600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/98737AF7-2BF8-4C50-ADC2-D5D00D830176,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310949,Politeknik Internasional Indonesia Makassar,40310949,Jl Pengayoman Jasper III No 12,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,45/M/KPT/2019,01-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BE06F02-5BFD-4E54-ACA2-411651F78B24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019144,Politeknik Kesehatan Muhammadiyah Makassar,70019144,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,1151/KPT/I/2018,18-12-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-876571,0411-876571,poltekkesmu.makassar@gmail.com,poltekkesmu.ac.id,-5.163654000000,119.418575500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C99314B1-B7D9-4D6A-A28D-42169ADB374F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019163,Politeknik Lembaga Pendidikan Dan Pengembangan Profesi Indonesia Makassar,70019163,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,042/D/OT/2021,29-03-2021,,,Silakan Upload SK,,,48 m2,1.,2.,,,,polteklp3imks@polteklp3imks.ac.id,polteklp3imks.ac.id,-5.225889000000,119.585718400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8858D7F-0A41-4C80-92B8-554EC0618BDD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310950,Politeknik Negeri Ujung Pandang,40310950,Jl Perintis Kemerdekaan Km 10 Tamalanrea,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,028O1997,28-04-1997,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-586043,0411-585367,pnup@poliupg.ac.id,www.poliupg.ac.id,-5.129698000000,119.481761000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0AA40A8A-E9D5-45E9-8E07-1C7FAF85D554,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019203,Politeknik Nusantara Makassar,70019203,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,833/KPT/I/2019,23-09-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0411) 8231620,politekniknusantara.makassar@gmail.com,,-5.189326400000,119.440706600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E1120A6-DCA6-44A8-9073-F58E554D847C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019217,Politeknik Pelayaran Barombong,70019217,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,NEGERI,Akademik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1221/KPT/I/2018,28-12-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,04118217157,04118216999,officialpoltekpelbrb@gmail.com,poltekpelbarombong.ac.id,-5.203570000000,119.387000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/140077AB-E516-4C47-8B1D-C314268629C4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019231,Politeknik Penerbangan Makassar,70019231,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,PM 48 tahun 2019,29-07-2019,,,Silakan Upload SK,,,214.441 m2,1.,2.,,,,poltekbangmakassar@kemenhub.go.id,https,-5.063173900000,119.481167800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2BC05204-2D8B-404D-A5C3-C89BC0B1DF87,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019258,Politeknik STIA LAN Makassar,70019258,Jl. Andi Pangerang Pettarani No. 61 Makassar,LETTE,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,11 Tahun 2018,23-08-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,0411-453438,0411-455949,politeknik@stialanmakassar.ac.id,stialanmakassar.ac.id,-5.155788600000,119.437402500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D93AC98-29DA-40B0-815E-10C2B02930DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019304,Poltekkes Kemenkes Makassar,70019304,Jl. Wijaya Kusuma Raya No.46 Kel.Banta-Bantaeng Kec Rappocini Kota Makassar,MARIO,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,298/Menkes-Kessos/SK/2001,16-04-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,,04118051012,info@poltekkes-mks.ac.id,www.poltekkes-mks.ac.id,-5.178413000000,119.447206000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C6F2880-E25F-4EC2-B591-87DEB9118C18,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310951,Sekolah Tinggi Filsafat Jaffray Makassar,40310951,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,9.000 m2,1.,2.,,,,,,-5.140142000000,119.417480000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2DABB13-D45C-4258-8D97-664A8B0019E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310951,Sekolah Tinggi Filsafat Jaffray Makassar,40310951,Jalan Gunung Merapi No 103,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NO. 21KPTVIIST75,17-05-1975,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-5.140142000000,119.417480000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/865A2283-1A14-4364-893D-6E6E4A5619C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019750,Sekolah Tinggi Ilmu Administrasi Abdul Haris,70019750,Jalan Dangko No 2,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,63D02004,14-05-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,,(0411) 5084041,,https,-5.176933700000,119.411421500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B8F71E4-D384-4125-871E-91350C118FC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019766,Sekolah Tinggi Ilmu Administrasi YAPPI Makassa,70019766,Jalan Sumba No 46,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,043301983,07-10-1983,,,Silakan Upload SK,,,0 m2,1.,2.,,(0411) 3623310,(0411) 3616142,stiayappimks@yahoo.com,www.stiayappimakassar.ac.id,-5.130901800000,119.409915600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06494BD7-61D6-4893-A9DE-500C68189497,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310953,Sekolah Tinggi Ilmu Ekonomi Amkop Makassar,40310953,Jalan Meranti No 1,TAMARUNANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,04DO1995,17-01-1995,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-5.157282600000,119.452199900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CCFD5D4-F4B5-4082-B6B2-9C2B742E3D98,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310954,Sekolah Tinggi Ilmu Ekonomi Bajiminasa Makassar,40310954,Jalan Bajiminasa No. 22,KAMPUNG BUYANG,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,0252O1990,17-09-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kota Makassar,Mariso,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F9CAFA4-9F46-4928-9F21-7C7C295D23F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019817,Sekolah Tinggi Ilmu Ekonomi Ciputra Makassar,70019817,,KEC. MARISO,KOTA MAKASSAR,PROV. SULAWESI SELATAN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,567/M/2020,11-06-2020,,,Silakan Upload SK,,,8.160 m2,1.,2.,,,,ict.ucmakassar@gmail.com,https,-5.146737800000,119.397305800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
