prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/73816879-DE98-44FD-9691-759983345E8F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019958,Sekolah Tinggi Ilmu Hukum Padang,70019958,Jalan A R Hakim No 6,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,85/D/O/2000,09-06-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,0751484087,0751484087,stihpadang01@gmail.com,https,-.960158000000,100.363880100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/46C46440-09C3-4B57-ABC3-9C4BFFAD6FB4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304950,Sekolah Tinggi Ilmu Kesehatan Alifah Padang,10304950,"Alamat,",TELUK KABUNG SELATAN,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,342/E/O/2014,13-08-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,0751-7059849,0751-7874512/7059849,stikes_alifah@yahoo.com,www.stikesalifah.ac.id,-.914894000000,100.359047000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EEFFBBDA-801E-440D-9C0E-F700B8722719,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304952,Sekolah Tinggi Ilmu Kesehatan YPAK Padang,10304952,Jalan Gajah Mada No 4 Gunung Pangilun,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,247DO2006,19-10-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,0751-447427,0751-40789,ypak@stikesamanahpadang.ac.id,http,-.949046900000,100.360435400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95C6B6DA-E979-4AA7-847A-1287F0C4CC0E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021066,"STAI Pengembangan Ilmu Al-Qur`an (STAIPIQ), Kota Padang, Sumatera Barat",70021066,"Jl. Dr. H. Abdullah Ahmad No. 2 Padang, Sumatera Barat - Indonesia",TELUK KABUNG SELATAN,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,,,,Silakan Upload SK,,,4.947 m2,1.,2.,,0751-841870,0751-27311,info@staipiq.ac.id,www.staipiq.ac.id,-.943896000000,100.364189000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/392B6D72-016A-42C2-BC12-CEB393062248,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021139,"STAI Yayasan Kebangkitan Islam (YKI) Sumatera Barat, Padang",70021139,"Jln. Rasuna Said No. 71 Padang, Sumatera Barat",KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,01-01-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,0751-39618,0751-39618,staiykisumbar@gmail.com,http,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B713289B-05E3-42EA-A27B-7E4DFC11183E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021140,STAI Yayasan Tarbiyah Islamiyah (YASTIS) Lubuk Bagalung Padang,70021140,Jl. Pramuka IV No. 2 Khatib Sulaiman Padang,TELUK KABUNG SELATAN,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,10-04-1997,,,Silakan Upload SK,,,5.005 m2,1.,2.,,0751-7054551,0751-7054551,staiyastis@gmail.com,http,-.915336800000,100.356884900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0674105-B952-4FC2-8B10-F079D6F0E2BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021396,STIKES Perintis Padang,70021396,Jalan Adi Negoro Km 17 Simpang Kalumpang Lubuk Buaya Padang,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,48,21-07-1988,,,Silakan Upload SK,,,0 m2,1.,2.,,0751481962,0751481992,stikes.perintis@yahoo.com,stikesperintis.ac.id,-.838095000000,100.331936000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/315A7AF2-B429-4A2F-93AC-D55576AACDEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021406,STIKES Ranah Minang,70021406,Jl Parak Gadang no 35-B,TELUK KABUNG TENGAH,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,245DO2008,22-12-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,0751-25969,0751-33341,sekretariatranahminang@gmail.com,www.stikes-ranahminang.ac.id,-.947922000000,100.377286000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B9B2A05-2653-4018-B76E-D1C24C7120EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304957,STISIP Imam Bonjol,10304957,Jalan Koto Tinggi No 5,TELUK KABUNG TENGAH,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,14,03-07-1994,,,Silakan Upload SK,,,5.000 m2,1.,2.,,,,,,-.939787000000,100.362874000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A504FD09-D3D4-405B-9B19-6EE9959787FC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304958,STISIP Padang,10304958,Jalan A R Hakim No 6,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,059O1987,10-01-1987,,,Silakan Upload SK,,,0,,2.,,0751-484087,0751-484087,stisipp@gmail.com,stisippdg.id,-.960158000000,100.363880100000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54B8FD4C-D769-4158-A804-343784D40F4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021661,STKIP PGRI Sumatera Barat,70021661,Jalan Gunung Panggilun,BUNGUS TIMUR,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,115SKKOPI1984,22-05-1984,,,Silakan Upload SK,,,0 m2,1.,2.,,(0751) 7053826,(0751) 7053731,admin@stkip-pgri-sumbar.ac.id,www.stkip-pgri-sumbar.ac.id,-.910081000000,100.367820000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6969188E-60BF-470B-90E0-D3CB79DAA8D3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304961,STMIK Jaya Nusa,10304961,Jalan Damar No 69 E Padang,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,153DO2002,02-08-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,0751-33057,0751-28984,jayanusa@jayanusa.ac.id,www.jayanusa.ac.id,-.943238000000,100.351783300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A35355BD-021F-42EE-AACA-B1C89832A777,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022225,Universitas Adzkia,70022225,,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,410/E/O/2021,22-09-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,(0751) 497107,(0751) 497107,informasi@adzkia.ac.id,https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C964F72F-8BDF-49CF-B575-5AE05E651227,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304963,Universitas Baiturrahmah,10304963,Jalan Raya By Pass Km 15 Air-pacah,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,NO. 070DO1994,16-07-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-.871021000000,100.382856000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F3FE89C-3178-4733-B76D-4F5A8DC2BA3D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304964,Universitas Bung Hatta,10304964,Jalan Sumatera Ulak Karang,TELUK KABUNG SELATAN,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,006PDKOP.I.1981,20-04-1981,,,Silakan Upload SK,,,48.800 m2,1.,2.,,,,,,-.906570300000,100.342754300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7BFC405-5653-4B95-B579-D5DA555AE926,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304965,Universitas Ekasakti,10304965,Jalan Veteran Dalam No 26 B,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,56,23-03-1985,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-.937640400000,100.356539400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1784B927-347A-425D-8DCF-7CE8FD4E0002,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10304967,Universitas Negeri Padang,10304967,Jalan Prof Dr Hamka Kampus Air TawarPadangSumatera Barat,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,NEGERI,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1884D11997,08-01-1997,,,Silakan Upload SK,,,0 m2,1.,2.,,07517055628,07517051260,info@unp.ac.id,www.unp.ac.id,-.897455000000,100.350767000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1E4768A-15CE-4848-9C7F-C3F7C710A9C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022537,Universitas Perintis Indonesia,70022537,,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,605/M/2020,30-06-2020,,,Silakan Upload SK,,,28.081 m2,1.,2.,,(0751) 481962,(0751) 481992,universitas@upertis.ac.id,upertis.ac.id,-.838270200000,100.331673700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08E85BE6-3132-4497-B695-D77E33D955F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022552,Universitas PGRI Sumatera Barat,70022552,,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,476/E/O/2021,03-11-2021,,,Silakan Upload SK,,,26 m2,1.,2.,,(0751) 7053826,(0751) 7053731,info@upgrisba.ac.id,https,-.909938700000,100.367488900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sumatera Barat,Kota Padang,Bungus Teluk Kabung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92B8EAC4-A109-4DAD-BBB2-6ED00466D9FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022568,Universitas Putra Indonesia Yptk Padang,70022568,"Jl Raya Lubuk Begalung, Padang, Sumatera Barat",TELUK KABUNG SELATAN,KEC. BUNGUS TELUK KABUNG,KOTA PADANG,PROV. SUMATERA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,29DO2001,20-03-2001,,,Silakan Upload SK,,,150.000 m2,1.,2.,,(0751) 71913,(0751) 776666,admin@upiyptk.ac.id,www.upiyptk.ac.id,-.959229000000,100.396351000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
