prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,program_/_layanan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_13
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0848FE39-50E3-42A8-9CCA-E795A655B163,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20223036,SMKS ANANDA BEKASI,20223036,JL. PROF. MR. MUH YAMIN NO. 21 BEKASI,DUREN JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pancaran Tridharma,AG6474,315a/I02.5/E/1995,30-05-1995,819/I02/Kep/95,20-09-1995,Lihat SK Operasional,2020-11-02 07,Sertifikat Kedaluwarsa,"3,486",1. Smartfren,2. Telkom Speedy,PLN,0218820363,0218803816,smk_ananda_bekasi@yahoo.com,http,-6.234300000000,107.024300000000,20,163,155,13,Sehari Penuh/5 hari,,2022/2023-2,"105,000",16,0,1,2,0,0,17,8,20,0,0,0,8,12,3,17,0,0,3,7,3,3,1,3,7,13,,,,,,,,,,,5,4,4,SMK 2013 REV. Teknik Komputer dan Jaringan,Smartfren,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/948AA342-2D96-4072-9E10-75710CAFB25A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20254866,SMKS BANI SALEH,20254866,JL. RA. KARTINI NO. 66,MARGAHAYU,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan BANI SALEH,AG6433,110A/KPTS-YBS/IV/2009,04-02-2011,800/274-DIKMEN/I/2011,04-02-2011,Lihat SK Operasional,2015-09-15 15,A,"7,781",1. -,2. Telkom Speedy,PLN,,02188345616,mail@smkbanisaleh.sch.id,http,-6.246500000000,107.004900000000,19,32,161,8,Sehari Penuh/5 hari,,2022/2023-2,"55,000",9,0,1,11,0,0,20,3,19,0,0,0,6,13,1,15,3,7,6,5,1,0,0,0,6,13,,,,,,,,,,,2,3,2,SMK 2013 REV. Kimia Analisis,Tidak Ada,1
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23F22E89-9293-4DA1-9BA4-A5C64C0C5B86,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280608,SMKS BHAKTI BANGSA,20280608,gg Masjid Rt 10 / Rw 8,BEKASI JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Bhakti Bangsa,AD7407,421.4/36-BPPT/IV/2012,02-04-2012,421.5/KEP.41-DISDIK/V/2012,16-05-2012,Silakan Upload SK (link file tidak valid) => [648713-272129--],2022-07-11 13,B,"1,200",1. XL (GSM),2. Telkom Speedy,PLN,02182671181,02182671181,bhaktibangsasmk@yahoo.com,smkbhaktibangsabks.sch.id,-6.250900000000,107.006700000000,15,7,100,6,Sehari Penuh/5 hari,,2022/2023-2,"22,000",9,2,2,4,0,0,16,1,15,0,0,0,1,14,0,12,3,1,7,3,2,0,2,0,4,11,,,,,,,,,,,2,2,2,SMK 2013 REV. Asisten Keperawatan,XL (GSM),0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C952C4A-21EF-4708-B0C4-F88AD68EE1FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20231733,SMKS BINA KARYA TEKNIK,20231733,JL. PAHLAWAN NO.18 DUREN JAYA,DUREN JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan dharma bahari,AG6440,421.3/kep.325-kessos/VI/2,,,,Silakan Upload SK,,Sertifikat Kedaluwarsa,"4,000",,2.,,02188356949,02188356949,smk_binakaryateknik@yahoo.co.id,http,-6.234400000000,107.027100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,,
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BE7C0525-D394-4083-801D-A546C1B8CE75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20223116,SMKS KARYA BHAKTI 1 BEKASI,20223116,JL. H. MULYADI JOYOMARTONO BULAK KAPAL,MARGAHAYU,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BINA PENDIDKAN KARYA BHAKTI,AG6457,142,24-10-2014,1086/I02.5/M.79,24-10-1979,Lihat SK Operasional,2020-08-27 15,A,"2,010",1. -,2. Lainnya (Serat Optik),PLN,0218808370,0218808370,smkkaryabhakti@gmail.com,http,-6.255700000000,107.022900000000,24,169,247,14,Sehari Penuh/5 hari,,2022/2023-2,"23,000",16,0,1,6,0,0,18,7,23,0,0,1,12,12,0,23,1,10,4,0,5,1,0,4,8,16,,,,,,,,,,,5,5,4,SMK 2013 REV. Teknik Komputer dan Jaringan,Tidak Ada,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93A16D08-EC54-42CB-B07E-EBD98E3FBD66,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20254026,SMKS KARYA BHAKTI 3 BEKASI,20254026,JL. H. MULYADI JOYOMARTONO BULAK KAPAL,MARGAHAYU,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN BINA PENDIDKAN KARYA BHAKTI,AG6457,AHA-08739.50.10.2014,07-11-2014,986/I02.1/Kep/ot/2000,11-03-2000,Lihat SK Operasional,2020-08-25 10,A,"5,280",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0218808370,02188354547,smkskaryabhakti45@gmail.com,http,-6.254000000000,107.024600000000,13,5,167,6,Pagi/6 hari,,2022/2023-2,24,10,0,1,2,2,0,14,1,11,0,1,1,10,3,0,13,0,1,2,0,4,1,0,5,4,9,,,,,,,,,,,2,2,2,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Lainnya (Serat Optik),0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F1197D8E-1CAE-4925-8672-C978AEED9F78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20223115,SMKS KARYA GUNA 1 BEKASI,20223115,JL. CIREBON KOMP. PERUMAHAN DUREN JAYA RT 12/09,DUREN JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN KARYA GUNA BANGSA,AD7383,1207/102.1/Kep/OT/1997,16-12-1997,231/102.8n/mn/97,22-07-1997,Lihat SK Operasional,2015-09-14 09,A,"5,112",1. Lainnya,2. Lainnya (Kabel),PLN,02188341830,02188341830,smkkaryaguna1bekasi@gmail.com,http,-6.234800000000,107.019900000000,43,568,103,22,Sehari Penuh/5 hari,,2022/2023-2,"66,000",30,2,1,2,4,3,41,7,39,0,3,1,18,25,2,35,6,7,5,5,6,3,9,8,22,21,,,,,,,,,,,9,7,6,SMK 2013 REV. Teknik Instalasi Tenaga Listrik,Lainnya,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EE1E78B-D733-4FD9-A62A-E4CBD250E62A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20223114,SMKS KARYA GUNA 2 BEKASI,20223114,Jl. Karang Satria RT.10/16 Kel. Duren Jaya. Bekasi Timur 17111,DUREN JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Karya Guna Bangsa,AG6476,102/102.I/Kep/OT/2001,29-01-2009,102/102.I/Kep/OT/2001,29-01-2009,Lihat SK Operasional,2020-08-28 10,A,"10,294",1. Lainnya,2. Telkom Speedy,PLN,0218800523,0218800523,info@smkkaryaguna2bekasi.sch.id,http,-6.232800000000,107.029200000000,57,947,631,47,Sehari Penuh/5 hari,,2022/2023-2,"55,000",41,0,1,16,4,1,52,4,54,0,3,0,23,34,3,47,7,12,9,7,8,7,5,9,35,22,,,,,,,,,,,15,18,14,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Lainnya,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7ECE487-9FDD-49F0-92E3-BDAB1EF6B905,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20223113,SMKS KARYA GUNA BHAKTI 1,20223113,JL. ANGGREK 1,DUREN JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",YAYASAN PENDIDIKAN TRI DAYA BHAKTI,AW8697,421 / 1505-sk Dikbud/IX/2,14-09-2001,421/Kep.59-Disdik/VI/2012,26-06-2012,Lihat SK Operasional,2020-08-25 10,A,"3,674",1. Telkom Speedy,2. Telkom Speedy,PLN & Diesel,88346608,88346608,smkkaryagunabhakti@yahoo.com,http,-6.227400000000,107.033000000000,52,"1,002",143,34,Sehari Penuh/6 hari,,2022/2023-2,"23,000",34,3,1,2,1,0,64,3,51,0,1,0,23,29,1,47,4,11,8,7,5,8,7,6,34,18,,,,,,,,,,,10,12,12,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkom Speedy,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69DF5C7C-16AE-429B-94FE-EE419EA3DA70,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20223112,SMKS KARYA GUNA BHAKTI 2,20223112,JL.ANGGREK 1 DUREN JAYA,DUREN JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,421/311-Dik2,15-02-2007,421/311 - Dik2,15-02-2007,Silakan Upload SK (link file tidak valid) => [417582-134132--],2021-02-07 05,A,"4,061",1. -,2. Lainnya,PLN,,02188352851,informasi@smkkgb2.sch.id,http,-6.227100000000,107.021600000000,35,314,702,32,Sehari Penuh/5 hari,,2022/2023-2,"33,000",30,0,2,5,0,0,45,2,35,0,0,0,7,28,0,32,3,9,9,3,6,3,3,2,14,21,,,,,,,,,,,10,11,11,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Tidak Ada,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C361177D-59E4-48A0-953C-49219BCD2AF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20223127,SMKS MANDALAHAYU BEKASI,20223127,JL. RAYA MARGAHAYU NO. 304 BEKASI TIMUR,MARGAHAYU,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan MANDALAHAYU,AG6446,703/I02.1/Kep/OT/96,16-08-1996,703/I02.1/Kep/OT/96.,16-08-1996,Lihat SK Operasional,2020-08-24 20,A,"7,500",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0218808956,02188346805,smk_mandalahayu_bks@yahoo.co.id,http,-6.258200000000,107.015900000000,17,182,403,17,Double Shift/6 hari,,2022/2023-2,"89,000",19,1,1,2,0,1,14,3,12,0,5,0,9,8,1,15,1,1,3,1,5,0,5,2,7,10,,,,,,,,,,,5,5,7,SMK 2013 REV. Rekayasa Perangkat Lunak,Telkom Speedy,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7922DE7-51BF-4513-8602-C301C27D21A1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20231740,SMKS MUHAMMADIYAH 01 BEKASI,20231740,JL. KI MANGUN SARKORO NO. 45,BEKASI JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Barat,AO5349,2677/102.1/kep/OT/2000,20-12-2000,2677/102.1/kep/OT/2000,20-12-2000,Lihat SK Operasional,2020-08-24 20,A,870,1. -,2. Telkom Speedy,PLN,02188346410,02188346410,esemka_muh01bks@yahoo.co.id,,-6.233900000000,107.009200000000,15,41,38,6,Pagi/6 hari,,2022/2023-2,"11,000",6,0,1,2,0,0,15,6,15,0,0,0,2,13,0,12,3,7,3,1,0,1,2,1,7,8,,,,,,,,,,,2,2,2,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Tidak Ada,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CF690DCA-F136-46F6-8641-15B11070B3B8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20223132,SMKS STRADA BUDI LUHUR,20223132,IR H JUANDA NO 164,MARGAHAYU,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan PERKUMPULAN STRADA,AH9877,Nomor,05-06-2012,376/I02.Kep/E.86,13-02-1986,Silakan Upload SK (link file tidak valid) => [521650-77426--],2021-09-24 10,A,"6,600",1. Biznet (Kabel),2. Telkom Speedy,PLN,218823342,218823342,smkstradabudiluhur@gmail.com,http,-6.249200000000,107.012600000000,18,69,186,9,Sehari Penuh/5 hari,,2022/2023-2,"60,000",12,0,1,8,0,0,21,1,18,0,0,0,16,2,0,18,0,2,1,1,1,3,2,8,10,8,,,,,,,,,,,3,3,3,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Biznet (Kabel),0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90E45408-B843-4ED3-81FE-67BBC13BBE67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20246731,SMKS TEKNOLOGI NASIONAL,20246731,JL. IRIGASI PERSADA BARU II NO.52,BEKASI JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Sejahtera Bekasi Timur,AG6485,421/4835-DIK 2,09-12-2004,421/4835-DIK 2,09-12-2004,Lihat SK Operasional,2020-08-27 09,A,"4,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,8816961,smkteknasbks@gmail.com,http,-6.232200000000,107.014700000000,21,183,95,9,Sehari Penuh/5 hari,,2022/2023-2,"33,000",15,0,1,4,0,0,19,3,21,0,0,0,4,17,0,16,5,5,1,5,2,1,4,3,15,6,,,,,,,,,,,3,3,3,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkomsel Flash,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E478DB6-91C7-476B-BF49-DD311FD2D25F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20258448,SMKS TI TUNAS HARAPAN BEKASI,20258448,JL MEKARSARI NO. 71 B,BEKASI JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Zenith,AD7419,421-502-Dikmen/II/2010,23-02-2010,421.4/06-BPPT/I/2010,23-02-2010,Lihat SK Operasional,2015-08-29 05,B,20,,2.,,021-8826227,021-8826227,smktitunasharapan@yahoo.com,http,-6.232800000000,107.011900000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CCFCECBF-0F42-447B-908F-ED5F3D1D0190,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280605,SMKS TIRTA KENCANA,20280605,Jl. Meranti Raya Blok C,DUREN JAYA,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Yayasan Pendidikan Islam (YPI) Al Hidayah,AD7384,421/006-Dik2/I/2008,02-01-2008,421/006-DIK2/I2008,02-01-2008,Lihat SK Operasional,2020-08-27 15,Sertifikat Kedaluwarsa,0,1. Telkomsel Flash,2. Telkom Speedy,PLN,,02182692092,smk_tirtakencana@yahoo.co.id,,-6.239000000000,107.021800000000,7,23,32,3,Siang/6 hari,,2022/2023-2,"2,500",7,0,1,2,1,0,6,1,6,0,1,0,4,3,0,6,1,0,0,0,2,0,1,4,4,3,,,,,,,,,,,1,1,1,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkomsel Flash,0
Jawa Barat,Kota Bekasi,Bekasi Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5533DDA2-524C-43D1-B9A4-2AD3743A4DF4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69904917,SMTK KATHAROS,69904917,Ruko Cut Mutia Blok A No 3-6,MARGAHAYU,KEC. BEKASI TIMUR,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMTK,Kementerian Agama,Yayasan YOSAFAT INDONESIA,AG5881,DJ III/Kep/HK.00.5/275/20,10-06-2015,DJ III/Kep/HK.00.5/275/20,10-06-2015,Lihat SK Operasional,2015-09-29 21,,0,1. -,2. Lainnya,PLN,,,smtkkatharosindonesia@gmail.com,,-6.250300000000,107.013900000000,12,17,11,2,Sehari Penuh/5 hari,,2022/2023-2,"2,000",3,0,0,4,0,0,10,2,12,0,0,0,0,12,0,4,8,2,3,0,1,1,2,3,7,5,,,,,,,,,,,,,,SMA 2013 IPS,Tidak Ada,
