prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8162D72B-1A87-4633-89BF-358CC5AB836D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404674,Sekolah Tinggi Ilmu Ekonomi Ykp,20404674,"Jalan Godean KM.3 Tambak, Kasihan Bantul",KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,436DIKTIKEP95,22-08-1996,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-581471,0274-560436,info@stieykp.ac.id,www.stieykp.ac.id,-7.772687600000,110.349620700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44D84D88-D6B1-4B35-AF71-C468645CAB0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020044,Sekolah Tinggi Ilmu Kesehatan Jogja,70020044,,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,535/M/2020,15-05-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,0274367760,0274367760,stikes_jogja@yahoo.com,www.stikesjogja.ac.id,-7.894202600000,110.352272200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/203B13CF-742D-4A96-A246-886CF281493F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020095,Sekolah Tinggi Ilmu Kesehatan Respati,70020095,"Jl Laksda Adisutjipto Km 6,5 Depok Sleman",KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,139DO2003,05-09-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-489780,0274-488781,stikes@respati.ac.id,www.respati.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C66374A-5D92-4713-8C96-6027E6DD3575,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020113,Sekolah Tinggi Ilmu Kesehatan Surya Global Yogyakarta,70020113,"Jl. Ringroad Selatan Blado, Potorono, Banguntapan",KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,35DO2003,13-03-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,0274 - 4469101,0274 - 4469099,info@stikessuryaglobal.ac.id,stikessuryaglobal.ac.id,-7.837488900000,110.405445000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0959B82A-FFF3-41A9-8469-9DDC7F4E9BFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020229,Sekolah Tinggi Ilmu Tarbiyah Madani Yogyakarta,70020229,Dusun Kepuh Kulon RT. 06 Desa Wirokerten Kecamatan Bangun tapan Kabupaten Bantul,TRIMURTI,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Nomor,16-06-2017,,,Silakan Upload SK,,,0 m2,1.,2.,,,0274 4353415,info@stitmadani.ac.id,stitmadani.ac.id,-7.843707700000,110.441395900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C14F3701-A454-440C-B8B0-45DE8EF377A6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404591,Sekolah Tinggi Teknik Lingkungan,20404591,Jalan Janti KM 4 Gedongkuning,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,045O1988,28-01-1988,,,Silakan Upload SK,,,0 m2,1.,2.,,(0274)566863,(0274)566863,infosttl-ylh@gmail.com,www.sttl-ylh.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20C1EBB6-6E26-4DE9-96B0-AAD05FF18001,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404687,Sekolah Tinggi Teknologi Adisutjipto,20404687,Jalan Janti Blok-R Lanud  Adisutjipto,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,124DO2001,02-08-2001,,,Silakan Upload SK,,,0,,2.,,,,,,-7.798245000000,110.417220000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9968BB8-08F0-4D22-B1D5-8CB6B3B18964,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020413,Sekolah Tinggi Teknologi Informasi Respati,70020413,"Jl Laksda Adisutjipto KM 6,5 Depok Sleman",KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,77DO2003,10-06-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-489-780,0274-749-9596,stti@respati.ac.id,www.respati.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/836B5CFA-FAE4-48D7-90A6-0962FF599D3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020900,STAI Alma Ata Yogyakarta,70020900,Jl. Ringroad Barat Daya No. 01 Tamantirto Yogyakarta,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,--,07-12-2010,,,Silakan Upload SK,,,0 m2,1.,2.,,(0274) 434 2269,(0274) 4342 288 (027,stia@almaata.ac.id,www.almaata.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C1961F2-B658-47EB-AD93-912E143437F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20404690,STIKIP Catur Sakti,20404690,Jalan Dr Wahidin Sudirahusada Bantul Timur Bantul 55714 Yogyakarta,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,036101986,14-05-1986,,,Silakan Upload SK,,,0 m2,1.,2.,,(0274) 367612,(0274) 367612,kampus@stikipcatursakti.ac.id,www.stikipcatursakti.ac.id,-7.893343100000,110.338213100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E49CAC8-695D-4A81-AC45-9C751C6C4590,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021737,STMIK Pelita Nusantara Yogyakarta,70021737,Jalan C Simanjuntak No 99,TRIMURTI,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,66/M/PT/2019,25-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,545456,562720,info@pelitanusa.ac.id,www.pelitanusa.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D89F9D54-B94E-4138-ADCE-05F4309F9074,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021742,STMIK Proactive,70021742,Jalan Prawirotaman III No 660,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,67/M/KPT/2019,25-02-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,0274-385-789,0274-385-789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.I. Yogyakarta,Kab. Bantul,Srandakan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6145CBD4-72F6-4175-A11B-A7DD40D21567,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022612,Universitas Teknologi Digital Indonesia,70022612,,KEC. SRANDAKAN,KAB. BANTUL,PROV. D.I. YOGYAKARTA,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,463/E/O92021,27-10-2021,,,Silakan Upload SK,,,18 m2,1.,2.,,(0274) 486438,(0274) 486664,info@utdi.ac.id,utdi.ac.id,-7.792540000000,110.408380000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
