prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD950880-92EB-4D99-A828-2AA163EC8381,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607752,STMIK Budhi,20607752,Jalan Imam Bonjol No 41 Kawaraci,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2215DT2004,29-06-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,021-5586820,021-5517853,stmik@buddhi.ac.id,stmik.buddhi.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F1B4E07-1C61-4250-A2B6-681F2362DA46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021721,STMIK Jibes,70021721,"Paramount Skyline Complex, Tower D, Jl. CBD Barat Lot #1, Gading Serpong, Tanger",PARUNG SERAB,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,2862DT2004 & 2863DT2004,27-07-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,021.29418999,021.29232999,info@jibes.ac.id,www.jibes.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4448B191-03C2-47C6-92BD-6306193ADCB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607755,STMIK Masa Depan,20607755,Jl Gatot Subroto No 9 Cimone,TAJUR,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,68DO2004,28-04-2004,,,Silakan Upload SK,,,9.465 m2,1.,2.,,,,,,-6.185124000000,106.612338000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6248DB91-52B4-4483-A897-08D73478EB44,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607756,STMIK PGRI Tangerang,20607756,Jalan Perintis Kemerdekaan II Cikokol,TAJUR,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,4327DT2006,27-11-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-6.196456800000,106.632352300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/99B68F14-D197-4034-97F4-E57B3D27DD3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20607757,STMIK Raharja,20607757,Jl Jendral Sudirman No 40 Modern Cikokol Tangerang,SUDIMARA TIMUR,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,74DO2001,13-07-2001,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D2333C68-DB1B-4552-8931-FACCE76652EC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022375,Universitas Islam Syekh-Yusuf,70022375,Jalan Maulana Yusuf,PANINGGILAN UTARA,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0388/O/1986,22-05-1986,,,Silakan Upload SK,,,1.200 m2,1.,2.,,021-558-1068,021-552-7063,rektorat@unis.ac.id,www.unis.ac.id,-6.189821000000,106.636888100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/805251E2-D9D8-413C-ABE9-B407D4D5A572,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022393,Universitas Kejuangan 45 Jakarta,70022393,Jalan Dewi Sartika No 307-308,PANINGGILAN UTARA,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1083/M/2020,08-12-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D10A0813-EBBC-4705-80DE-92AB475EC8AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022423,Universitas Matana,70022423,"Paramount Skyline Complex, Tower D, Jl. CBD Barat Lot #1, Gading Serpong, Tanger",PARUNG SERAB,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,331/E/O/2014,13-08-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,021.29418999,021.29232999,info@matanauniversity.ac.id,www.matanauniversity.ac.id,-6.244299900000,106.624766000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AC0131ED-CC99-43A0-8C69-1E3445653828,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022573,Universitas Raharja,70022573,JL. Jendral Sudirman No.40 Modern Cikokol Tangerang,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,254/KPT/I/2019,12-04-2019,,,Silakan Upload SK,,,12.000 m2,1.,2.,,0215529742,0215529692/5529586,universitas@raharja.info,www.raharja.ac.id,-7.189778200000,108.955479700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAD9CA6C-C882-486C-9531-DC87D0CAAC34,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022604,Universitas Surya,70022604,Scientia Buss Park jl Boulevard Gading Serpong Blok O/1 gedung I Tangerang,TAJUR,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,07/E/O/2013,10-01-2013,,,Silakan Upload SK,,,0 m2,1.,2.,,(021) 22220181,(021) 22220180,biro.akademik@surya.ac.id,www.surya.ac.id,-6.248290000000,106.626280000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banten,Kota Tangerang,Ciledug,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDB5F561-E524-417F-B1AC-CA2392C059BD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022608,Universitas Swiss German,70022608,German Centre Bumi Serpong Damai,TAJUR,KEC. CILEDUG,KOTA TANGERANG,PROV. BANTEN,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,108DO2000,17-07-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,021 2977 9598,021 2977 9596/9597,hrd@sgu.ac.id,www.sgu.ac.id,-6.225277900000,106.655810100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
