prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C000614C-103F-41B9-A4E9-8290F8C399A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021650,STKIP Panca Sakti Bekasi,70021650,Pondok Gede,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,118DO2009,03-08-2009,,,Silakan Upload SK,,,0 m2,1.,2.,,,021-84979181,stkip.ps@panca-sakti.ac.id,www.panca-sakti.ac.id,-6.287934700000,106.914610900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48DE30B7-03AC-45D2-BC76-17F0C46432BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238385,STMIK Abdi Negara,20238385,Jl Raya Pondok Timur Blok B-1,JATI MAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,34DO2004,01-03-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,021-8260-8390,021-8260-8390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B26ECD29-86D8-4D1E-933E-D29DFF9FF50E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238386,STMIK Bani Saleh,20238386,Jalan Mayor M Hasibuan No 68  Bekasi,JATIMAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,075701990,30-09-1990,,,Silakan Upload SK,,,0 m2,1.,2.,,021-88348056,"021-8800992,8826753",stmik@stmik.banisaleh.ac.id,www.stmik.banisaleh.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72BA7620-FB9E-4D96-ACDA-34EE3A7BB63B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238387,STMIK Bina Insani,20238387,Komp Sentra Niaga Kalimalang Blok B2 No 11-22,JATIWARINGIN,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,189DO2004,06-12-2004,,,Silakan Upload SK,,,0 m2,1.,2.,,021-82400924,021-82400924,stmik@binainsani.ac.id,binainsani.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4523BCED-F47A-4E8E-895C-6E7C3C496F5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238390,STMIK Mercusuar,20238390,Jalan Raya Jatiwaringin No 144 Pondok Gede,JATIWARINGIN,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,111D02003,01-08-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,6.281070800000,106.914778200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64E9BFE5-6941-48F4-8AE0-A9DCF8816DBE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021780,STT Bethel Bekasi,70021780,Gedung Mega Bekasi Hypermall Lantai 2 (GBI)Jalan Ahmad Yani No. 1 - Kota Bekasi,JATIWARINGIN,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DJ.III/Kep/HK.00.5/367/2014,20-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,(021)8895 1736,(021) 8267 1129,sttbethelbekasi@yahoo.co.id,www.sttbethelbekasi.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F9DDCFF-2677-483E-87FF-A7FB5F087AE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021811,STT Kerusso Indonesia Bekasi,70021811,,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,02182406021,sttarkkerusso@gmail.com,sttkerussoindonesia.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B6DDE3DE-D864-42BD-A9EA-D8EBB7D76571,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021815,STT Lighthouse Equipping Theological School (Lets),70021815,"Komp.Duta Permai blok F1 - 20 Jl.KH Noer Ali (d/h) Jl.Raya Kalimalang, Jaka Sem",JATIBENING,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.III/Kep/HK.005/97/3767/2003,20-08-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,,021-89453029,sttlets.indonesia@gmail.com,www.sttlets.education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5EAF76DC-1360-43BA-B57D-04F9FEBD1842,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022332,Universitas Indonesia Mandiri,70022332,,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,INDONESIA,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,287/E/O/2021,25-06-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,(021) 8946 8034,uim@uimandiri.ac.id,uimandiri.ac.id,-6.308516300000,107.033848100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/39BC03D8-796A-4DC1-8F0E-6E79EBECFC35,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20238393,Universitas Islam 45,20238393,Jalan Cut Meutia No 83,JATICEMPAKA,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,0483O1987,06-06-1987,,,Silakan Upload SK,,,0 m2,1.,2.,,(021) 8801192,(021) 8801027,admin@unismabekasi.ac.id,unismabekasi.ac.id,-6.257091800000,107.005805600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CCAAB58-7235-44FA-A5E8-E25504A81605,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022339,Universitas Islam As-syafiiyah,70022339,Jl Raya Jatiwaringin No 12,JATIWARINGIN,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,6,14-04-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,021 8464257,021 8462361,info.uia@uia.ac.id,www.uia.ac.id,-6.262015300000,106.910563500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Pondokgede,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/406FA436-CC6F-4267-A0AB-460040D18F7E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70022516,Universitas Panca Sakti Bekasi,70022516,"Jl. Raya Hankam No. 54, Jatirahayu, Pondok Melati",JATIMAKMUR,KEC. PONDOKGEDE,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,575/M/2020,11-06-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,+6221-84979181,info@panca-sakti.ac.id,https,-6.322734100000,106.924368400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
