prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C18403DD-7B24-426B-9FD7-AB5E8C8C2AAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019077,Politeknik Bumi Akpelni,70019077,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1292/KPT/I/2018,31-12-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,0248446272,0248446272,poltekbumi@akpelni.ac.id,https,-7.017780000000,110.395802000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C556FE27-1426-4982-99CE-04C88B9BFA62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019102,Politeknik Ilmu Pelayaran Semarang,70019102,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,0248311529,0248311527,info@pip-semarang.ac.id,https,-6.998149000000,110.428744000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/47F263C8-FF9F-4CA0-BB09-1D22564787EA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332268,Politeknik Jawa Dwipa,20332268,Jalan Veteran 3 A,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,182/M/KPT/2019,18-06-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7B1CBDE-2CC9-4CAF-B534-244E841F1B7B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019122,Politeknik Katolik Mangunwijaya,70019122,Jl. Sriwijaya No. 104,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,162/KPT/I/2018,06-02-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,,0248442979,polteka.mangunwijaya@gmail.com,htpps,-7.000311800000,110.423726100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F4E2845-4B46-4492-95E9-64E434EC748E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019172,Politeknik Maritim Negeri Indonesia,70019172,Jl. Pawiyatan Luhur I/1 Bendan Duwur Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,62 Tahun 2012,19-09-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,02486457900,02486457895,info@polimarin.ac.id,www.polimarin.ac.id,-7.017773000000,110.398790000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23254808-1A9E-4EC3-BB09-0BB02B58749B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019215,Politeknik Pekerjaan Umum,70019215,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,1159/KPT/I/2018,20-12-2018,,,Silakan Upload SK,,,0 m2,1.,2.,,(024)7472848,(024)7472848,akademik@politeknikpu.ac.id,www.politeknikpu.ac.id,-7.055853000000,110.442193000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15368CD1-F7F2-4B3F-8D71-FCD230C52395,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019318,Poltekkes Kemenkes Semarang,70019318,Jl. Tirto Agung Pedalangan Banyumanik Semarang,KARANGMALANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,NEGERI,Politeknik,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",Pemerintah Pusat,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,024 - 7460274,024 - 7460274,poltekkes-smg@poltekkes-smg.ac.id,www.poltekkes-smg.ac.id,-7.054968000000,110.428400000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBBA95BC-7D8A-4B20-9914-6B7E9AA23750,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019732,Sekolah Tinggi Elektronika & Komputer (STEKOM),70019732,Jalan Majapahit No 605,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,235/D/O/2002,23-10-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,(024) 6710144,(024) 6723456,info@stekom.ac.id,www.stekom.ac.id,-7.014908000000,110.481803000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48246842-2417-4F05-8BD9-39C27292F083,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019800,Sekolah Tinggi Ilmu Ekonomi AKA,70019800,Jalan Ki mangun sarkoro no. 8 semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,108DO2009,03-08-2009,,,Silakan Upload SK,,,0,,2.,,024-3518019,024-3518019,info@stie-aka.ac.id,www.stie-aka.ac.id,-6.969575200000,110.435061500000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B2A938D2-306B-42F3-A5E6-D113D28FAE7B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332273,Sekolah Tinggi Ilmu Ekonomi Anindyaguna,20332273,Jalan Dr Sutomo No 45 Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,54D01993,01-05-1993,,,Silakan Upload SK,,,933 m2,1.,2.,,,,,,-7.009308900000,110.435119600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31ABC860-37C3-4C69-8769-ED5443479468,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332274,Sekolah Tinggi Ilmu Ekonomi Bank BPD Jawa Tengah,20332274,Jl. Soekarno Hatta No. 88,POLAMAN,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,031/D/O/1996,14-06-1996,,,Silakan Upload SK,,,0 m2,1.,2.,,024-3560130,024-3553834,info@stiebankbpdjateng.ac.id,www.stiebankbpdjateng.ac.id,-6.984004400000,110.454186000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97282EE5-B39B-465D-B483-9B8B779B54A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332275,Sekolah Tinggi Ilmu Ekonomi Cendekia Karya Utama,20332275,Jalan Tembalang Raya 15,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,11DO1996,03-04-1996,,,Silakan Upload SK,,,1.250 m2,1.,2.,,,,,,-7.006520100000,110.425534900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/958BB876-1160-4AC8-B640-62315FB7EAB3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019830,Sekolah Tinggi Ilmu Ekonomi Dharma Putra Semarang,70019830,Jalan Pamularsih Raya No 16,KARANGMALANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,036DO1994,18-05-1994,,,Silakan Upload SK,,,0 m2,1.,2.,,024-7601329,024-7601410,info@stiedharmaputra-smg.ac.id,https,-6.991561000000,110.397400300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/906C8E5C-B6AC-4801-BA8F-A070D117C9DA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332277,Sekolah Tinggi Ilmu Ekonomi Pariwisata Indonesia,20332277,Bendan Ngisor,KEDUNGPANI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,413DIKTIKEP1995,28-09-1995,,,Silakan Upload SK,,,15 m2,1.,2.,,024-8317501,024-8317391,stiepari@yahoo.com,stiepari.ac.id,-7.014922000000,110.399518000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2409070-010F-420A-931B-3A5598175FE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332278,Sekolah Tinggi Ilmu Ekonomi Pelita Nusantara,20332278,Jalan Slamet Riyadi No 40,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,133D02000,08-10-2000,,,Silakan Upload SK,,,9.583 m2,1.,2.,,,,,,-6.994959300000,110.449346600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED37F157-2688-4A6D-989A-8B703E8D2ABB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332279,Sekolah Tinggi Ilmu Ekonomi Semarang,20332279,Jalan Menoreh Utara Raya No 11 Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,84DO2000,09-06-2000,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-7.009481100000,110.390233900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/866D9B1C-029B-4C04-85EB-31F27C062390,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332282,Sekolah Tinggi Ilmu Ekonomi Widya Manggala,20332282,Jalan Sriwijaya No 32 & 36 Semarang,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,120/D/O/1993,11-09-1993,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-7.002244000000,110.425048000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2A7F9B1-C68D-4DA5-96E4-AC0FB0433E51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70019934,Sekolah Tinggi Ilmu Farmasi Nusaputera,70019934,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,134/M/2020,31-01-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,(024) 6747012,(024) 6747012,stiferasemarang@gmail.com,https,-6.989868000000,110.451602000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E15ADE2B-D3C1-49A9-A56B-1328C17195DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332283,Sekolah Tinggi Ilmu Farmasi Yayasan Pharmasi,20332283,Jl Letjen Sarwo Edie Wibowo Plamongansari,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,153DO2000,10-08-2000,,,Silakan Upload SK,,,14.889 m2,1.,2.,,(024) 6706148,(024) 6706147 - 48,stifar_yaphar@yahoo.com,www.stifar.ac.id,-7.025456000000,110.487798000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE49603E-C401-416F-94F9-67C863A93CC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020013,Sekolah Tinggi Ilmu Kesehatan Elisabeth Semarang,70020013,Jl Kawi No.11 Semarang,KARANGMALANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,72D02008,18-04-2008,,,Silakan Upload SK,,,0 m2,1.,2.,,024- 8506185,024- 8412729,akabeth_semarang@yahoo.com,www.stibeth.ac.id,-7.009174200000,110.419356800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8BEBAE63-18E8-4715-9950-016539DEB458,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332284,Sekolah Tinggi Ilmu Kesehatan Hakli,20332284,Jalan Dr Ismangil 27,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,119DO2003,05-08-2003,,,Silakan Upload SK,,,0 m2,1.,2.,,024-76632464,024-7601844,stikeshaklismg@yahoo.co.id,www.stikeshaklismg.ac.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A4225BE-1EBB-4AA1-89E2-4A6E4E9C7160,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020051,Sekolah Tinggi Ilmu Kesehatan Kesdam IV / Diponegoro,70020051,"Jl. HOS Cokroaminoto No.4 - 5, Kelurahan Barusari, Kecamatan Semarang Selatan, K",JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,1030/M/2020,26-11-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,(024) 3550658,(024) 3550658,info@stikeskesdam4dip.ac.id,https,-6.985316100000,110.405783900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CEA58D4E-385F-4207-A4B5-0A3DB3CD49B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020084,Sekolah Tinggi Ilmu Kesehatan Panti Wilasa,70020084,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,317/KPT/I/2019,30-04-2019,,,Silakan Upload SK,,,0 m2,1.,2.,,(024)3561513,(024)3561513,info@stikespantiwilasa.ac.id,www.stikespantiwilasa.ac.id,-9.970515700000,115.459385900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CCF7C77E-F771-4802-A13B-A24F199CF740,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020122,Sekolah Tinggi Ilmu Kesehatan Widya Husada Semarang,70020122,Jalan Subali Raya No 12,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,269/D/O/2006,04-12-2006,,,Silakan Upload SK,,,0 m2,1.,2.,,024-7612988,024-7612988,widya_husada@yahoo.com,http,-6.984745600000,110.366259800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30F36AB5-4EDC-45D1-B6A7-D10C94D196FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332288,Sekolah Tinggi Ilmu Pertanian Farming,20332288,Jalan Pawiyatan Luhur IV15 Bendan Duwur,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,317DIKTIKEP1995,23-06-1995,,,Silakan Upload SK,,,58.852 m2,1.,2.,,,,,,-7.019019000000,110.397089000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/068AADA5-3E20-40AD-81BE-EB1C3C8BD072,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020333,Sekolah Tinggi Maritim Dan Transpor AMNI,70020333,Jalan Soekarno Hatta No 180,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,60YBMXI1963,21-11-1963,,,Silakan Upload SK,,,0,,2.,,024 - 6714745,"024-6710486, 6710648",info@stimart-amni.ac.id,www.stimart-amni.ac.id,-6.996480800000,110.461070500000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C83F359-3043-4F1A-95FF-851634898B90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020348,Sekolah Tinggi Pastoral Kateketik (STPKat) Santo Fransiskus Asisi Semarang,70020348,Jln. Ronggowarsito 8 Semarang,PURWOSARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DJ.IV/Hk.00.5/40/2012,24-04-2012,,,Silakan Upload SK,,,0 m2,1.,2.,,024 - 3543600,024 - 3543600,stpkatsemarang@yahoo.com,www.stpkat.ac.id,-6.965358000000,110.430435000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E447F300-BC89-4428-A721-8A36DFEAF54B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020465,Sekolah Tinggi Teologi Baptis Indonesia,70020465,Jalan Simongan No.1,POLAMAN,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,024-7603161,024-7603377,stbi@stbi.ac.id,http,-6.991206000000,110.400819000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F30A699-438D-4C0E-8041-811A2ECA2E24,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70020490,Sekolah Tinggi Teologi dan Entrepreneurship Pringgading,70020490,,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,346 tahun 2020,08-09-2020,,,Silakan Upload SK,,,0 m2,1.,2.,,,(024) 3542010,step@stepsmg.ac.id,www.stepsmg.ac.id,-6.983750100000,110.429266700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B71BDAC-E3D5-43DD-8A16-3EF20A6BF926,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021129,"STAI Walisembilan Semarang (SETIAWS), Jawa Tengah",70021129,Jl. Ki Mangunsarkoro No.17,CANGKIRAN,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,Dj.II/57/2004,,,,Silakan Upload SK,,,0 m2,1.,2.,,0248453693,0248453693,setia_walisembilan@yahoo.com,setiaws.ac.id,-6.990352600000,110.429400400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F7945E3F-CDEF-445A-8062-6077EDA78183,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332290,STIKES Karya Husada Semarang,20332290,Jalan R. Soekanto No. 46 semarang,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,135DO2005,19-07-2021,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-7.030960000000,110.458190000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/169DA3DF-000C-43D2-9075-E3FB84B7458C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021435,STIMIK Pro Visi,70021435,Jalan Pattimura No 32-34,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,02D02004,05-01-2004,,,Silakan Upload SK,,,0,,2.,,024-3510828,024-3510827,info@provisi.ac.id,www.provisi.ac.id,-7.007238000000,110.460297000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DFE1CEF9-A3EA-4EB1-917B-5B7489969B56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332293,STMIK Himsya,20332293,Jalan Raya Karanganyar Tugu Km 12 No 58,JATIBARANG,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,216DO2002,23-09-2002,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/356B6F2C-B7EE-4CBB-8608-B3D0C5620AA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70021762,STT  Internasional Harvest Semarang,70021762,Rukan Mutiara Marina No. 40   Semarang   Jawa Tengah   50144   Indonesia,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,INDONESIA,SWASTA,Sekolah Tinggi,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,DJ.III/Kep/HK/Kemenag,07-10-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,024-76631580,024-7615581,info@sttharvestsemarang.ac.id,sttharvestsemarang.ac.id,-6.960535000000,110.393776000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kota Semarang,Mijen,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90CBED68-2057-4E64-BD34-F113E726CEAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20332294,Universitas 17 Agustus 1945 Semarang,20332294,Jalan Pawiyitan Luhur Bendan Dhuwur,JATISARI,KEC. MIJEN,KOTA SEMARANG,PROV. JAWA TENGAH,SWASTA,Universitas,"Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,,405/E/O/2014,11-09-2014,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-7.021845900000,110.400452600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
