prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B03E1615-31F5-E011-BEB6-AD487F7C4A1B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103075,SD NEGERI 1 PANJER,50103075,Jalan Tukad Musi V No. 9 Panjer,PANJER,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,04/DPP/III/2003,14-03-2003,421.9/4401/Dikpora/2021,01-11-2021,Lihat SK Operasional,2021-12-03 11,B,800,1. -,2. Telkom Speedy,PLN,,,sdnegeri1panjer@gmail.com,,-8.675988000000,115.229117000000,13,152,129,9,SD 2013,Double Shift/6 hari,,2022/2023-2,"3,500",9,0,1,2,2,5,0,6,12,0,1,0,5,8,0,13,0,9,2,2,0,0,0,0,5,8,1,1,2,2,2,1,9,0,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/300A1615-31F5-E011-AD8D-B9D9B7FB7691,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103074,SD NEGERI 1 PEDUNGAN,50103074,Jl. Pulau Bungin,PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,29/SB/81,01-12-1981,028/8040/ORG,02-01-2006,Lihat SK Operasional,2020-08-24 19,A,"1,830",1. Jardiknas,2. Telkom Speedy,PLN,,03614788590,sdsatupedungan@gmail.com,,-8.689945000000,115.200198000000,19,36,37,12,SD 2013,Pagi/6 hari,,2022/2023-2,"2,200",10,0,1,4,9,4,0,6,12,1,2,4,12,7,0,16,3,2,4,5,3,0,1,4,8,11,2,2,2,2,2,2,8,0,2,0,0,0,1,0,Jardiknas,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0811615-31F5-E011-9F48-1B39518F9BF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103073,SD NEGERI 1 RENON,50103073,JL.TUKAD BALIAN NO.37 RENON,RENON,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,028/B040/ORG,19-08-1962,028/B040/ORG,19-08-1962,Silakan Upload SK (link file tidak valid) => [549889-849588--],2021-12-02 13,A,"5,020",1. -,2. CBN,PLN,,0361248338,sdn1renon@gmail.com,,-8.677968000000,115.242835000000,28,256,255,18,SD 2013,Pagi/6 hari,,2022/2023-2,"5,499",18,0,1,6,10,12,0,6,19,2,3,4,13,15,0,20,8,5,7,9,1,0,3,3,10,18,3,3,3,3,3,3,18,0,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80171615-31F5-E011-B978-C5A7AD27B27E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103072,SD NEGERI 1 SANUR,50103072,JL. TUKAD BILOK NO.48,SANUR KAUH,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,59/SB/I/6/01/07/1981,22-10-1981,421.9/4626/Dikpora/2021,30-11-2021,Silakan Upload SK (link file tidak valid) => [584458-242236--],2022-02-03 10,A,"1,879",1. -,2. Lainnya,PLN,,0361283511,sdn1sanur@yahoo.com,,-8.681113000000,115.248363000000,14,162,149,11,SD 2013,Double Shift/6 hari,,2022/2023-2,"2,200",6,0,1,6,4,2,0,8,12,0,1,1,5,9,0,12,2,8,3,1,0,0,0,2,3,11,2,2,2,2,2,1,0,6,0,0,0,1,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10FD1515-31F5-E011-9EB2-69275575430A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103089,SD NEGERI 1 SESETAN,50103089,Jln. Pulau Saelus I/a,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,59/513/1980,01-02-1918,028/8040/ORG,01-01-1910,Lihat SK Operasional,2021-11-25 14,A,945,1. -,2. Biznet (Serat Optik),PLN & Diesel,0,0361234775,sdnsatusesetan@ymail.com,,-8.684318000000,115.215457000000,16,186,178,12,SD 2013,Double Shift/6 hari,,2022/2023-2,"2,200",6,1,1,2,10,3,0,3,9,0,4,3,11,5,0,15,1,3,1,4,1,0,5,2,4,12,2,2,2,2,2,2,0,6,0,0,0,1,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/809D1715-31F5-E011-8168-B9EFC803F32C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103090,SD NEGERI 10 PEDUNGAN,50103090,Jln. Pulau Belitung Gg. I/3 Dps.,PEDUNGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,4/SB/1981,20-08-1981,421.9/4645/Dikpora/2021,02-01-2006,Lihat SK Operasional,2021-12-07 13,A,"1,710",1. Biznet (Kabel),2. Telkom Speedy,PLN,0,03614458334,10pedungan@gmail.com,https,-8.690285000000,115.207453000000,18,155,155,11,SD 2013,Double Shift/6 hari,,2022/2023-2,"1,300",0,0,1,2,5,5,0,8,15,0,2,1,8,10,1,17,0,9,3,3,1,1,0,1,2,16,1,1,2,3,3,1,0,0,0,7,1,0,0,0,Biznet (Kabel),,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00201715-31F5-E011-A527-5952C0E19C51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103107,SD NEGERI 10 SANUR,50103107,Jln. Sekuta No. 9 Sanur Kec. Denpasar Selatan Kota Denpasar Provinsi Bali,SANUR,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,59/SB/I/6/1981,01-07-1981,421.9/4681/Dikpora/2021,26-11-2021,Lihat SK Operasional,2021-12-03 10,A,"1,880",1. -,2. Telkom Speedy,PLN,0,0361271162,sdnsepuluhsanur@gmail.com,,-8.686100000000,115.256100000000,24,277,212,18,SD 2013,Pagi/6 hari,,2022/2023-2,"1,300",18,1,1,2,12,9,0,3,13,2,3,6,16,8,0,20,4,5,8,3,1,0,1,6,6,18,3,3,3,3,3,3,18,0,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70AA1715-31F5-E011-B45B-C5ED72C6D5B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103105,SD NEGERI 11 PEDUNGAN,50103105,"Br.Sakah,Pemogan Denpasar",PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,028/8040/ORG,01-08-1983,028/8040/ORG,30-08-1983,Lihat SK Operasional,2021-11-26 11,B,"1,938",1. CBN,2. CBN,PLN,0,03618473106,sd_sebelaspedungan@yahoo.com,,-8.715295000000,115.199802000000,20,257,256,14,SD 2013,Double Shift/6 hari,,2022/2023-2,0,13,0,1,2,6,9,0,5,16,0,1,3,5,15,0,19,1,10,2,4,1,1,0,2,4,16,2,2,3,3,2,2,13,0,0,0,1,0,0,0,CBN,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C04E1715-31F5-E011-A006-B7A6A4F50430,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103104,SD NEGERI 11 SANUR,50103104,Jln.Merta Sari No 14 Sanur,SANUR KAUH,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,59/SD/80,01-07-1980,421.9/4685/Dikpora/2021,01-11-2021,Lihat SK Operasional,2021-12-07 08,A,"2,000",1. -,2. Telkom Speedy,PLN,0,0361270703,sdnegeri11sanur@gmail.com,,-8.708002000000,115.250140000000,8,80,76,6,SD 2013,Pagi/6 hari,,2022/2023-2,"2,200",6,0,1,1,2,4,0,2,7,0,0,1,4,4,0,8,0,5,1,1,0,0,0,1,3,5,1,1,1,1,1,1,0,6,0,0,0,1,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00831715-31F5-E011-85F8-F7EF29164177,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103103,SD NEGERI 11 SESETAN,50103103,Jalan Batas Dukuh Sari,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,028/8040/ORG,01-07-1982,421.9/4666/Dikpora/2021,27-11-2021,Silakan Upload SK (link file tidak valid) => [553175-29719--],2021-12-13 16,A,"2,110",1. -,2. Telkom Speedy,PLN,0,,sdn11sesetan@gmail.com,,-8.698160000000,115.214900000000,12,165,171,11,SD 2013,Double Shift/6 hari,,2022/2023-2,"3,200",8,1,1,2,4,4,0,4,10,0,0,2,5,7,0,10,2,4,5,1,0,0,0,2,3,9,2,2,2,2,2,1,0,8,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40D11615-31F5-E011-892E-2B7ECD7073BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103101,SD NEGERI 12 SANUR,50103101,Jl. By Pass Ngurah Rai Gang Nuri I/12,SANUR KAJA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,56/SB/X/1981,01-07-1981,028/8040/ORG,29-12-2005,Silakan Upload SK (link file tidak valid) => [553620-387524--],2021-12-14 09,B,"1,140",1. -,2. Biznet (Serat Optik),PLN,0,0361283253,sddubelassanur@yahoo.com,,-8.673000000000,115.257000000000,18,168,147,12,SD 2013,Double Shift/6 hari,,2022/2023-2,"3,200",0,0,0,0,7,5,0,6,13,0,4,1,9,9,1,14,3,4,3,1,4,1,2,3,5,13,2,2,2,2,2,2,0,0,0,7,0,0,0,1,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60901715-31F5-E011-A7BC-1936D1A1B729,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103100,SD NEGERI 12 SESETAN,50103100,JL RAYA KERTHA PETASIKAN,SIDAKARYA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,NO. 108/x/1982/KEP/82,01-07-1982,028/8040/ORG,29-12-2005,Lihat SK Operasional,2021-11-28 13,A,"3,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,03614480763,sdn12sesetan@gmail.com,,-8.707088000000,115.239122000000,18,158,165,12,SD 2013,Pagi/6 hari,,2022/2023-2,"7,900",12,1,1,8,7,5,0,6,12,0,1,5,13,5,0,16,2,10,1,1,0,1,0,5,8,10,2,2,2,2,2,2,12,0,0,0,1,0,0,0,Telkom Speedy,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80DE1715-31F5-E011-802F-09E634BBAE78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103099,SD NEGERI 13 PEDUNGAN,50103099,Jl. Gelogor Carik No.94,PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,028/8040/ORG,29-12-2005,421.9/4314/Dikpora/2021,01-11-2021,Lihat SK Operasional,2021-12-09 00,A,"1,365",1. -,2. Telkom Speedy,PLN,,03614756818,sdn13pedungan@gmail.com,,-8.708900000000,115.189400000000,15,169,143,11,SD 2013,Double Shift/6 hari,,2022/2023-2,"4,366",10,0,1,3,4,6,0,5,11,2,1,1,6,9,0,14,1,3,6,4,1,0,0,1,6,9,2,2,2,2,2,1,3,5,2,0,1,0,0,1,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0F81715-31F5-E011-B434-A57315414215,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103097,SD NEGERI 13 SESETAN,50103097,JL KRESEK BR SUWUNG BATAN KENDAL DENPASAR,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,195/pemb.1/3104/1982,13-02-1982,028/8040/ORG,29-12-2005,Lihat SK Operasional,2021-11-28 13,A,"1,920",1. -,2. Telkom Speedy,PLN,0,0361727908,sdnegeri13sesetan@yahoo.co.id,,-8.708992000000,115.227058000000,19,198,191,12,SD 2013,Pagi/6 hari,,2022/2023-2,"10,500",10,0,1,5,5,7,0,7,15,0,1,3,8,11,0,18,1,7,5,2,2,0,0,3,3,16,2,2,2,2,2,2,10,0,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0EB1715-31F5-E011-8167-ED28CDF457E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103096,SD NEGERI 14 PEDUNGAN,50103096,Jln.pulau Enggano No 18 Dps.,PEDUNGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.9/4397/Dikpora/2021,01-11-2021,421.9/4397/Dikpora/2021,01-11-2021,Lihat SK Operasional,2021-12-07 09,B,"1,525",1. -,2. Telkom Speedy,PLN,,,sd_14pedungan@yahoo.co.id,,-8.686809000000,115.200076000000,17,178,170,11,SD 2013,Double Shift/6 hari,,2022/2023-2,"1,300",6,0,1,2,6,4,0,7,13,0,2,2,8,9,0,14,3,5,7,2,1,0,0,2,3,14,2,2,1,2,2,2,6,0,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90391815-31F5-E011-8B99-C5D70C09C9AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103091,SD NEGERI 18 SESETAN,50103091,Jln.Batas Dukuh Sari Gg.Beo,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,GUBERNUR BALI,02-01-2006,028/8040/ORG,29-12-2005,Lihat SK Operasional,2021-11-26 11,A,"1,800",1. -,2. Telkom Speedy,PLN,0,0361722945,18sesetan@gmail.com,,-8.698122000000,115.216446000000,15,105,112,8,SD 2013,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,1,9,2,0,4,8,0,3,4,11,4,0,11,4,1,4,2,2,1,1,4,1,14,1,1,1,2,2,1,0,0,6,0,0,1,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60A91615-31F5-E011-AB68-65D688E4BF1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103043,SD NEGERI 2 PANJER,50103043,Jln.Tukad Pancoran No 1 Panjer,PANJER,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,13/IIP/DA/Bd/1974,09-05-1974,5/P/1969,25-08-1969,Lihat SK Operasional,2021-12-16 13,A,"2,000",1. Biznet (Serat Optik),2. Jardiknas,PLN,0,8955849,sd2panjer@yahoo.com,,-8.686600000000,115.226500000000,11,104,124,8,SD 2013,Pagi/6 hari,,2022/2023-2,"3,300",8,0,1,2,3,6,0,2,10,0,1,0,9,2,0,11,0,4,4,1,1,0,1,0,2,9,1,1,1,2,2,1,6,2,0,0,1,0,0,0,Biznet (Serat Optik),,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60311615-31F5-E011-816E-8705972BFFB5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103044,SD NEGERI 2 PEDUNGAN,50103044,Jln.pulau Bungin No 27,PEDUNGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.9/4692/Dikpora/2021,02-07-1952,421.9/4692/Dikpora/2021,02-07-1952,Lihat SK Operasional,2022-01-10 15,B,"76,000",1. Telkom Speedy,2. Biznet (Kabel),PLN,0,,sd2pedungan@gmail.com,,-8.687822000000,115.206252000000,16,190,161,11,SD 2013,Double Shift/6 hari,,2022/2023-2,0,9,0,1,2,3,9,0,4,14,2,0,0,7,9,0,15,1,8,4,3,0,0,1,0,2,14,2,2,2,2,2,1,9,0,0,0,1,0,0,0,Telkom Speedy,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/30B11815-31F5-E011-8784-DFB82B133CAB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103310,SD NEGERI 2 SANUR,50103310,Jln.hangtuah No 1 Sanur,SANUR KAJA,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,56/SB/X/1983,01-08-1945,56/SB/X/1983,01-03-1981,Silakan Upload SK,,A,"1,475",1. -,2. Biznet (Kabel),PLN,,03614490573,sdn2sanur@yahoo.com,,-8.674235000000,115.255483000000,13,116,98,8,SD 2013,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,1,6,0,6,12,0,0,1,5,8,0,11,2,5,6,1,0,0,0,1,7,6,1,1,1,2,2,1,6,0,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00691715-31F5-E011-9272-212969DB4692,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103045,SD NEGERI 2 SERANGAN,50103045,Jln.tukad Semanik No 2,SERANGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,2.700/71,21-09-1981,421.9/4650/Dikpora/2021,01-11-2021,Lihat SK Operasional,2021-12-03 08,B,"2,785",1. XL (GSM),2. Telkom Speedy,PLN,0,03618951098,sdn2serangan@yahoo.com,http,-8.724800000000,115.235100000000,14,174,140,11,SD 2013,Pagi/6 hari,,2022/2023-2,"7,200",11,1,1,6,4,3,0,7,12,1,1,0,5,9,0,13,1,5,6,2,1,0,0,0,5,9,2,2,2,2,2,1,7,4,0,0,1,0,0,0,XL (GSM),,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70241615-31F5-E011-A1B0-2D068946A6C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103046,SD NEGERI 2 SESETAN,50103046,Jln. Raya Sesetan No.264,SESETAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,02-12-1982,20/815/B/L/1984,01-04-1949,Lihat SK Operasional,2021-12-04 08,A,"410,400",1. -,2. Telkom Speedy,PLN,0,03618474239,sdn2sesetan@gmail.com,,-8.704005000000,115.219570000000,23,319,288,20,SD 2013,Pagi/6 hari,,2022/2023-2,"5,500",21,1,1,10,9,12,0,2,16,1,2,4,12,11,0,20,3,6,5,3,1,2,2,4,8,15,3,3,3,4,4,3,21,0,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0461815-31F5-E011-8343-195F288F265A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103049,SD NEGERI 3 PANJER,50103049,Jln.Tukad Banyu Poh No.38,PANJER,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.9/4691/Dikpora/2021,01-11-2021,421.9/4691/Dikpora/2021,01-11-2021,Lihat SK Operasional,2021-12-13 16,A,"1,748",1. -,2. Biznet (Serat Optik),PLN,,,sdn3panjer@yahoo.co.id,,-8.680178000000,115.219250000000,11,141,133,9,SD 2013,Double Shift/6 hari,,2022/2023-2,"1,300",9,0,1,1,4,4,0,3,9,1,0,1,5,6,0,10,1,3,5,0,0,1,1,1,2,9,1,2,1,2,2,1,9,0,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/204C1615-31F5-E011-BF51-F3C0F3418A41,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103324,SD NEGERI 3 PEDUNGAN,50103324,JL. GRIYA ANYAR,PEMOGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,028/8040/ORG,08-01-1961,421.9/4647/Dikpora/2021,01-01-1910,Lihat SK Operasional,2021-12-14 09,A,"1,425",1. -,2. CBN,PLN,,0361720539,sdtiga_pedungan@yahoo.com,,-8.719048000000,115.197512000000,13,186,138,9,SD 2013,Pagi/6 hari,,2022/2023-2,"3,300",9,0,1,5,6,4,0,3,9,0,4,0,6,7,0,12,1,3,5,0,2,0,2,1,4,9,1,1,2,2,2,1,9,0,0,0,1,0,0,0,Tidak Ada,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50C41715-31F5-E011-8A50-7DBCABFE3C06,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103050,SD NEGERI 3 RENON,50103050,JL. TK BALIAN GANG PURA DALEM RENON,RENON,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.9/5119/Dikpora/2021,25-11-2021,421.9/5119/Dikpora/2021,25-11-2021,Silakan Upload SK (link file tidak valid) => [630415-31641--],2022-06-02 08,A,"2,000",1. Lainnya (Serat Optik),2. CBN,PLN,0,03617835711,SDN3Renon@Gmail.com,http,-8.686293000000,115.243825000000,11,110,111,8,SD 2013,Pagi/6 hari,,2022/2023-2,"4,400",6,0,1,2,6,3,0,2,6,1,1,3,5,6,0,10,1,3,2,0,2,0,0,4,1,10,1,1,1,2,2,1,6,0,0,0,1,0,0,0,Lainnya (Serat Optik),,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80671615-31F5-E011-B45D-5B718ABFAD10,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103042,SD NEGERI 3 SANUR,50103042,Jln. Batur Sari IV. Gg. Dura,SANUR KAUH,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,59/SB/I/6/1981,01-08-1962,421.9 /4658 /Dikpora / 2021,01-08-1962,Lihat SK Operasional,2021-12-03 10,B,"1,200",1. Telkom Speedy,2. Telkom Speedy,PLN,,0361270953,sdn3sanur@yahoo.co.id,,-8.687100000000,115.251100000000,12,111,131,8,SD 2013,Double Shift/6 hari,,2022/2023-2,"1,300",5,0,1,1,4,4,0,4,8,0,2,2,7,5,0,7,5,4,0,3,3,0,0,2,2,10,1,1,1,2,2,1,5,0,0,0,1,0,0,0,Telkom Speedy,,,
Bali,Kota Denpasar,Denpasar Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A02C1815-31F5-E011-AEFB-5D0493357997,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103041,SD NEGERI 3 SERANGAN,50103041,JL TUKAD SEMANIK NO 2 SERANGAN,SERANGAN,KEC. DENPASAR SELATAN,KOTA DENPASAR,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,028/8040/ORG,29-12-2005,421.9/4323/Dikpora/2021,01-11-2021,Lihat SK Operasional,2021-11-30 09,A,0,1. -,2. Telkom Speedy,PLN,0,03618951353,sdn3serangan@gmail.com,,-8.725013000000,115.235317000000,8,120,90,7,SD 2013,Pagi/6 hari,,2022/2023-2,"3,500",6,0,1,2,6,0,0,2,4,0,3,1,8,0,0,7,1,2,2,0,0,0,1,3,2,6,1,1,1,1,2,1,6,0,0,0,1,0,0,0,Tidak Ada,,,
