prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/406B0915-31F5-E011-9E5D-914F006E7A2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103770,SD NEGERI 5 NONGAN,50103770,SIBAKAN,NONGAN,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,No 54 Tahun 2021,19-07-1982,Perbup 64 Tahun 2020,30-12-2020,Silakan Upload SK,,B,"2,500",1. Telkomsel Flash,2. Linknet,PLN,,,sdnegeri5nongan@gmail.com,,-8.455000000000,115.418000000000,9,41,39,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,1,8,0,0,1,2,0,1,6,8,1,0,9,0,1,0,0,0,0,1,7,6,3,6,0,0,0,1,0,0,0,1,1,1,1,1,1,,,
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A05E0915-31F5-E011-A07C-794C3FBDF547,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103804,SD NEGERI 5 PEMPATAN,50103804,Pemuteran,PEMPATAN,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,21/07/1980,21-07-1980,Perbup 64 th 2020,01-01-1910,Lihat SK Operasional,2021-12-14 09,A,0,1. XL (GSM),2. Lainnya,PLN,0,,sdn5pempatan12@gmail.com,,-8.329800000000,115.413700000000,6,82,59,6,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),900,6,0,1,2,5,1,0,0,2,0,3,1,6,0,0,6,0,0,0,2,0,0,4,0,4,2,0,6,0,0,1,0,0,0,1,1,1,1,1,1,,,
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60850915-31F5-E011-B390-6396EE0C324D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103781,SD NEGERI 5 RENDANG,50103781,Ds Pedukuhan,RENDANG,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Beslit Gub. Bali No,01-07-1983,Perbup 64 Tahun 2020,30-12-2020,Lihat SK Operasional,2021-12-28 18,B,0,1. -,2. Telkomsel Flash,PLN,,,sdn5rendang@gmail.com,,-8.412814600000,115.418616900000,5,26,20,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,2,4,0,0,1,1,1,2,1,4,1,0,5,0,1,0,0,2,0,1,1,0,5,0,0,6,0,0,1,0,0,1,1,1,1,1,1,,,
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0D30915-31F5-E011-A5B2-8D6CFF4FEA8B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103751,SD NEGERI 6 BESAKIH,50103751,Besakih,BESAKIH,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-07-1984,Perbup 64 Tahun 2020,30-12-2020,Silakan Upload SK (link file tidak valid) => [555713-279145--],2021-12-16 12,B,0,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,sdn6besakih@gmail.com,,-8.380000000000,115.447000000000,8,73,67,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"1,350",6,0,1,2,6,1,0,1,2,0,1,5,6,2,0,6,2,0,1,1,0,0,1,5,4,4,0,6,0,0,0,1,0,0,1,1,1,1,1,1,,,
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40CF0815-31F5-E011-8368-A90013A968BC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103798,SD NEGERI 6 MENANGA,50103798,Dusun Pejeng,MENANGA,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,19-07-1983,Perbup 64 Tahun 2020,30-12-2020,Silakan Upload SK,,B,0,1. -,2. Telkomsel Flash,PLN,0,,sdn6menanga2020@gmail.com,,-8.405000000000,115.449000000000,5,13,25,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,5,4,1,0,0,1,1,2,1,4,1,0,4,1,1,0,1,0,1,2,0,2,3,0,3,3,0,0,1,0,0,1,1,1,1,1,1,,,
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00EA0815-31F5-E011-B90E-C39496006129,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103769,SD NEGERI 6 NONGAN,50103769,Nongan,NONGAN,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Beslit Gub. Bali 421/1138/SB,01-07-1983,Perbup 64 Tahun 2020,30-12-2020,Silakan Upload SK,,A,"3,000",1. -,2. Telkomsel Flash,PLN,0,0,sdn6nongan@gmail.com,,-8.434214200000,115.418203800000,7,29,19,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,7,0,1,2,6,0,0,1,2,0,1,4,7,0,0,5,2,1,1,0,1,0,0,4,2,5,0,4,3,0,1,0,0,0,1,1,1,1,1,1,,,
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00AD0915-31F5-E011-853A-336D059E9835,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103805,SD NEGERI 6 PEMPATAN,50103805,Pempatan,PEMPATAN,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.3/39/SD,01-07-1983,Perbup 64 Tahun 2020,30-12-2020,Lihat SK Operasional,2021-12-14 09,A,"1,800",1. -,2. Lainnya,PLN,0,0,sdn6pmptn@yahoo.com,,-8.381500000000,115.417800000000,7,61,53,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,900,6,0,1,3,7,0,0,0,0,1,3,3,6,1,0,7,0,0,1,2,0,1,0,3,4,3,4,2,0,0,0,1,0,0,1,1,1,1,1,1,,,
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20BA0915-31F5-E011-9421-55D93ACCCC91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103806,SD NEGERI 7 PEMPATAN,50103806,Br. Dinas Kubakal,PEMPATAN,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0,20-07-1982,Perbup 64 Tahun 2020,30-12-2020,Lihat SK Operasional,2021-12-21 07,B,"1,818",1. Telkomsel Flash,2. Lainnya,PLN,,,sdnegri7pempatan@gmail.com,,-8.381800000000,115.411400000000,8,32,25,6,SD 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,900,6,0,1,1,7,0,0,1,2,1,4,1,5,3,0,7,1,0,1,2,1,0,1,3,7,1,6,0,0,0,1,0,0,0,1,1,1,1,1,1,,,
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0C60915-31F5-E011-A75F-43B5DA2CF695,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50103807,SD NEGERI 8 PEMPATAN,50103807,Keladian,PEMPATAN,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,KDH.Tk.I. Bali No.421.3/3,01-07-1983,Perbup 64 Tahun 2020,30-12-2020,Silakan Upload SK,,A,0,1. Lainnya,2. Lainnya,PLN,,,sdn8pempatan43@gmail.com,,-8.361700000000,115.425300000000,6,66,61,6,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"2,200",3,0,1,2,4,1,0,1,2,0,2,2,4,2,0,6,0,2,0,0,1,0,1,2,2,4,0,0,3,3,0,1,0,0,1,1,1,1,1,1,,,
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60F02A15-31F5-E011-A5A1-919E7B541E92,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50102792,SMP NEGERI 1 RENDANG,50102792,"Jalan Gunung Agung, Rendang-Karangasem",RENDANG,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0,31-12-1963,Perbup 64 Tahun 2020,30-12-2020,Lihat SK Operasional,2021-12-16 11,A,"5,229",1. Smartfren,2. Lainnya (Serat Optik),PLN,,03665502472,spen.dra8@gmail.com,http,-8.423000000000,115.419900000000,31,364,326,23,SMP 2013,Double Shift/6 hari,,2022/2023-2,Smartfren,"12,100",19,1,1,0,23,4,0,4,9,0,12,10,22,9,0,31,0,3,2,5,4,1,7,9,8,23,19,0,0,0,1,0,0,0,,,,,,,8,7,8
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0FD2A15-31F5-E011-AB1D-09707D804610,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50102811,SMP NEGERI 2 RENDANG,50102811,"Pempatan, Rendang, Karangasem",PEMPATAN,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0363/0/1991,20-06-1991,Perbup Nomor 64 Tahun 2020,30-12-2020,Lihat SK Operasional,2021-12-16 09,A,0,1. Telkomsel Flash,2. Lainnya,PLN,,,smpnegeri2rendang@gmail.com,http,-8.351900000000,115.415400000000,27,398,372,22,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"11,000",17,2,1,7,23,3,0,1,7,1,9,10,18,9,1,22,4,2,4,6,3,1,6,5,19,8,11,0,6,0,1,0,0,0,,,,,,,8,7,7
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B00A2B15-31F5-E011-B2D8-B7D9AACC4498,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50104099,SMP NEGERI 3 RENDANG,50104099,Br.batusesa,MENANGA,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,SK Bupati Karangasem No.,29-06-2008,,06-09-2012,Silakan Upload SK,,B,"6,000",1. Lainnya,2. Lainnya,PLN,,,smpn3rendang.wwn@gmail.com,http,-8.410606900000,115.436997400000,23,176,180,12,SMP 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"1,300",11,1,2,4,12,4,1,6,12,1,8,2,9,14,0,22,1,2,8,4,3,2,2,2,10,13,11,0,0,0,2,0,0,0,,,,,,,4,4,4
Bali,Kab. Karang Asem,Rendang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50F38915-31F5-E011-8E4E-6DC6B36203BE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50104110,SMP NEGERI SATU ATAP BESAKIH,50104110,Dusun Kedungdung,BESAKIH,KEC. RENDANG,KAB. KARANG ASEM,PROV. BALI,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,51Tahun2006,27-07-2006,51TAHUN2006,27-07-2006,Silakan Upload SK,,B,"1,000",1. Lainnya,2. Lainnya (Serat Optik),PLN,,,smpsatapbesakih@gmail.com,,-8.384000000000,115.440000000000,8,18,15,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"1,300",3,0,0,0,0,0,0,8,8,0,0,0,1,7,1,7,0,2,1,2,3,0,0,0,3,5,0,2,1,0,0,0,0,0,,,,,,,1,1,1
