prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,akses_internet_sekolah_kita,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0202ED8-2EF5-E011-8C00-EFCF8A9B5B67,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203419,SD NEGERI 034795 TUMPAK DEBATA,10203419,TUMPAK DEBATA,PEGAGAN JULU IV,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,SERTIFIKAT,07-01-1977,,01-01-1910,Silakan Upload SK,,B,"4,800",1. Lainnya (Wavelan),2. Telkomsel Flash,PLN,,,sekolahtumpakdebata@gmail.com,http,2.788600000000,98.462700000000,11,110,97,8,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,900,3,0,1,2,4,3,0,4,7,0,4,0,0,11,0,8,3,1,3,3,0,2,1,1,1,10,1,1,1,2,2,1,0,2,1,3,0,0,1,0,Lainnya (Wavelan),,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C02D2ED8-2EF5-E011-96F4-8311792B9770,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203422,SD NEGERI 034797 PARSAORAN,10203422,Pegagan Julu Vii,PEGAGAN JULU VII,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1977,,01-01-1910,Silakan Upload SK,,C,"12,284",1. Lainnya,2. Smartfren,PLN,,,sdparsaoran@gmail.com,,2.798200000000,98.445400000000,9,89,77,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,2,4,0,3,8,0,1,0,3,6,0,6,3,2,2,4,0,0,1,0,1,8,1,1,1,1,1,1,0,6,0,0,0,1,0,0,Lainnya,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/004BA8D7-2EF5-E011-9148-5742FA385EA9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203424,SD NEGERI 034799 DOLOK TOLONG,10203424,Dolok Tolong,DOLOK TOLONG,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1977,,01-01-1910,Silakan Upload SK,,B,"7,543",1. Smartfren,2. Smartfren,PLN,,,sd99_doloktolong@yahoo.com,,2.776600000000,98.476000000000,10,164,118,8,SD 2013,Pagi/6 hari,,2022/2023-2,900,8,0,1,2,4,2,0,4,6,0,3,1,4,6,0,8,2,5,2,0,1,0,0,2,3,7,2,1,1,1,2,1,0,8,0,0,0,1,0,0,Smartfren,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90612ED8-2EF5-E011-810C-859A103AB44E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203446,SD NEGERI 035936 PARGAMBIRAN,10203446,Pargambiran,PARGAMBIRAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,10-10-1979,,01-01-1910,Silakan Upload SK,,B,"3,948",1. Telkomsel Flash,2. -,PLN,,,sdn035936pargambiran@gmail.com,,2.733900000000,98.534400000000,14,177,182,12,SD 2013,Pagi/6 hari,,2022/2023-2,450,8,0,1,0,2,3,0,9,12,0,2,0,3,11,0,11,3,5,3,2,1,2,0,1,4,10,2,2,2,2,2,2,8,0,0,0,1,0,0,0,Telkomsel Flash,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0542ED8-2EF5-E011-91F7-27FC9C6F23A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203447,SD NEGERI 035937 TANJUNG BERINGIN,10203447,Tanjung Beringin,TANJUNG BERINGIN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,07-01-1980,,01-01-1910,Silakan Upload SK,,B,"8,000",1. Indosat IM3,2. Telkom Speedy,PLN,,,sd37tanjungberingin@gmail.com,,2.711700000000,98.551400000000,11,92,86,7,SD 2013,Pagi/6 hari,,2022/2023-2,900,10,0,1,2,8,0,0,3,4,1,6,0,5,6,0,8,3,1,3,2,1,0,4,0,1,10,1,1,1,1,2,1,1,9,0,0,0,1,0,0,Indosat IM3,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/706E2ED8-2EF5-E011-8C3E-53A09C5895B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203380,SD NEGERI 036562 PONJIAN,10203380,Ponjian,PEGAGAN JULU X,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.2/3/11/1987,31-12-1981,,01-01-1910,Silakan Upload SK,,B,"10,000",1. Telkomsel Flash,2. Smartfren,PLN,0,,,http,2.799100000000,98.358100000000,8,65,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,4,0,1,0,2,1,0,5,7,0,1,0,2,6,0,6,2,3,3,1,0,1,0,0,1,7,1,1,1,1,1,1,0,0,4,2,0,0,1,0,Telkomsel Flash,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3058A8D7-2EF5-E011-A778-1146DB7DCA29,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203379,SD NEGERI 037147 POLTAK BINTANG,10203379,Poltak Bintang,SILEUH-LEUH PARSAORAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,03-10-1982,,01-01-1910,Silakan Upload SK,,B,"10,000",1. Smartfren,2. Telkomsel Flash,PLN,,,sdpoltakbintang47@yahoo.com,,2.690800000000,98.476200000000,8,83,90,6,SD 2013,Pagi/6 hari,,2022/2023-2,900,6,0,1,2,3,0,0,5,5,1,1,1,2,6,0,5,3,3,1,2,0,0,0,2,1,7,1,1,1,1,1,1,0,6,0,0,0,0,1,0,Smartfren,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/407B2ED8-2EF5-E011-8AB1-138D82BE0836,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203392,SD NEGERI 037148 SONSANG,10203392,Songsang,PEGAGAN JULU VII,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.2/3259,01-07-1982,421.2/3259,01-07-1982,Silakan Upload SK (link file tidak valid) => [586686-803284--],2022-02-07 04,C,"7,300",1. -,2. -,PLN,,,sdnsongsang@gmail.com,,2.747800000000,98.491600000000,7,37,26,6,SD 2013,Pagi/6 hari,,2022/2023-2,900,0,0,1,0,1,2,0,4,7,0,0,0,2,5,0,5,2,5,1,1,0,0,0,0,2,5,1,1,1,1,1,1,0,0,0,4,1,0,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10882ED8-2EF5-E011-978F-8D3765AC289A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203394,SD NEGERI 037991 LANCANG,10203394,Lancang,PERJUANGAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,06-01-1986,,01-01-1910,Silakan Upload SK,,B,"5,433",1. Smartfren,2. -,PLN,,,SD037991lancang@gmail.com,,2.768400000000,98.482900000000,8,44,51,6,SD 2013,Pagi/6 hari,,2022/2023-2,900,4,0,1,0,5,0,0,3,3,1,3,1,2,6,0,6,2,2,0,0,1,0,2,3,0,8,1,1,1,1,1,1,0,0,4,2,0,1,0,0,Smartfren,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0942ED8-2EF5-E011-8718-43E4AAE0F9B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203395,SD NEGERI 037992 LAE PINAGAR,10203395,Lae Pinagar,PERJUANGAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,04-01-1986,,01-01-1910,Silakan Upload SK,,B,"10,000",1. -,2. Telkomsel Flash,PLN,,,sd92laepinagar@gmail.com,http,2.737300000000,98.492600000000,10,123,96,8,SD 2013,Sehari Penuh/6 hari,,2022/2023-2,900,6,0,1,2,5,1,0,4,5,1,2,2,5,5,0,9,1,1,3,1,0,1,0,4,4,6,1,2,1,2,1,1,6,0,0,0,1,0,0,0,Tidak Ada,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8282A3A3-E158-42B5-A30B-A6BB833A7DBE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69973251,SD NEGERI BARISAN NAULI,69973251,Desa Barisan Nauli,BARISAN NAULI,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,4.f/01/014/I/2018,17-01-2018,4.f/01/014/I/2018,17-01-2018,Lihat SK Operasional,2018-02-21 14,C,"8,500",1. Indosat IM3,2. Telkomsel Flash,PLN,,,sdbarisannauli@gmail.com,http,2.751863000000,98.478604000000,8,71,59,6,SD 2013,Pagi/6 hari,,2022/2023-2,0,6,0,0,2,2,3,0,3,6,0,2,0,3,5,0,7,1,2,4,2,0,0,0,0,3,5,1,1,1,1,1,1,6,0,0,0,0,0,0,0,Indosat IM3,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10052ED8-2EF5-E011-8D96-A9666F3706A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203423,SD NEGERI NO 034798 PANGGURUAN,10203423,Pangguruan,PANGGURUAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1910,,01-01-1910,Silakan Upload SK,,B,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,uptsdn034798pangguruan@gmail.com,,2.697700000000,98.439600000000,7,60,50,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,1,2,1,1,0,5,6,0,1,0,1,6,0,5,2,2,3,1,0,0,1,0,1,6,1,1,1,1,1,1,0,0,6,0,0,1,0,0,Telkomsel Flash,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D03A2ED8-2EF5-E011-86DD-BF0B4E74E862,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203436,SD NEGERI NO 034800 BATANGARI,10203436,Batangari,BARISAN NAULI,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,04-01-1978,,01-04-1978,Silakan Upload SK,,B,"5,733",1. XL (GSM),2. XL (GSM),PLN,,,siantuririva@gmai.com,,2.780200000000,98.368200000000,4,41,33,6,SD 2013,Pagi/6 hari,,2022/2023-2,450,6,0,1,0,2,0,0,2,2,0,1,1,2,2,0,2,2,1,1,0,0,0,1,1,1,3,1,1,1,1,1,1,0,0,6,0,0,0,1,0,XL (GSM),,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/402FB9D9-2EF5-E011-8BA8-8975D1B6CA2C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203607,SD SW. ABDI RAKYAT DAIRI,10203607,Batu Ganda,PEGAGAN JULU V,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN ABDI RAKYAT DAIRI,AB6741,054/3129/2001,10-08-2001,054/3129/2001,10-08-2001,Lihat SK Operasional,2016-01-13 16,C,"10,000",1. Smartfren,2. Smartfren,PLN,,,kimtonsigalingging@gmail.com,,2.619100000000,98.515000000000,5,37,25,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,"5,500",5,0,0,0,0,0,1,5,5,0,0,0,0,5,1,3,1,1,1,3,0,0,0,0,0,5,1,1,1,1,1,1,0,3,2,1,0,0,0,0,Smartfren,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0D493D9-2EF5-E011-818C-916C15660831,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203610,SD SW. ADVENT BALNA,10203610,Sosor Balna,PEGAGAN JULU V,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN GEREJA MASEHI ADVENT HARI KETUJUH SUMATERA UTARA,AE9677,,01-01-1962,,01-01-1910,Silakan Upload SK,,B,100,,2.,,,,sdadventbalna@yahoo.com,,2.666100000000,98.445300000000,6,0,0,0,SD 2013,,,2022/2023-2,,0,0,0,0,0,0,5,2,6,0,0,0,0,6,0,1,5,1,1,0,0,1,2,1,0,6,,,,,,,0,0,0,0,0,0,0,0,,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/403CB9D9-2EF5-E011-8CFD-47F8B64C33F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203611,SD SW. ADVENT SUMBUL,10203611,Sumbul,PEGAGAN JULU I,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN GEREJA MASEHI ADVENT HARI KETUJUH SUMATERA UTARA,AE9677,AHU-0003443.AH.01.04,01-07-1973,AHU-0003443.AH.01.04,01-01-1910,Lihat SK Operasional,2023-02-23 09,B,378,1. Lainnya,2. Lainnya,PLN,,,,,2.684600000000,98.457600000000,6,9,16,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,"1,200",6,0,0,2,0,0,5,2,6,0,0,0,3,3,1,2,3,1,2,0,1,0,2,0,2,4,1,1,1,1,1,1,3,0,3,0,0,0,0,0,Lainnya,,,
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D536705-A875-4437-8428-41A00C90227B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69814795,SMP KRISTEN JOHANNES PRODROMOS,69814795,JL. PLTA DESA PERJUANGAN SUMBUL,PERJUANGAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Sahabat Iman Orthodox,AB7673,420/342/VIII/2013,27-08-2013,422.1/2808/Dikdas/2013,05-06-2013,Silakan Upload SK,,C,"2,305",1. Telkomsel Flash,2. -,PLN,,,SMPjohannespodromos@gmail.com,http,2.749041000000,98.505882000000,14,58,34,3,SMP 2013,Pagi/6 hari,,2022/2023-2,"1,200",4,0,2,2,10,0,2,3,5,0,5,4,9,5,0,11,3,1,3,1,1,3,1,4,5,9,,,,,,,4,0,0,0,2,0,0,0,Telkomsel Flash,1,1,1
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20E8FBD9-2EF5-E011-8F9A-81E816C0F215,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203509,SMP NEGERI 1 SUMBUL,10203509,Jln. Sisingamangaraja No.247 Sumbul,PEGAGAN JULU I,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,325/SK/B.III/1960,25-10-1960,325/SK/B.III/1960,25-10-1960,Silakan Upload SK (link file tidak valid) => [538580-800051--],2021-11-08 01,A,"5,000",1. Smartfren,2. Telkom Speedy,PLN,0,0627450130,smpnegeri1sumbul01@gmail.com,,2.743900000000,98.400400000000,46,385,396,25,SMP 2013,Pagi/6 hari,,2022/2023-2,"4,400",24,1,1,2,30,5,0,11,18,0,20,8,25,21,3,35,8,5,8,6,11,4,3,9,12,34,,,,,,,0,24,0,0,0,1,0,0,Smartfren,9,8,8
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10F5FBD9-2EF5-E011-AAB8-CDDF6CA4F49D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203494,SMP NEGERI 2 SUMBUL,10203494,Jalan Protokol No. 40 Tanjung Beringin,TANJUNG BERINGIN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0557/O/1984,20-11-1984,,01-01-1910,Silakan Upload SK,,B,"43,732",1. Smartfren,2. Telkomsel Flash,PLN,,,smpnegeriduasumbul@yahoo.com,http,2.756300000000,98.441300000000,39,274,254,16,SMP 2013,Pagi/6 hari,,2022/2023-2,"2,300",16,1,2,4,27,1,1,10,19,0,13,7,16,23,0,32,7,9,4,7,4,2,5,8,9,30,,,,,,,12,3,1,0,2,0,0,0,Smartfren,6,5,5
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2063FBD9-2EF5-E011-99F7-3D9B23C48443,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203502,SMP Negeri 3 Sumbul,10203502,Jl. Ngkasah No. 09,PEGAGAN JULU I,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,630 Tanggal 22 Februari T,22-02-2003,,01-01-1910,Silakan Upload SK,,B,"9,876",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0627450131,smpn3_sumbul@yahoo.co.id,,2.741400000000,98.411500000000,39,312,300,19,SMP 2013,Pagi/6 hari,,2022/2023-2,0,20,1,1,0,28,4,1,6,17,1,18,3,22,17,0,34,5,4,10,6,2,5,7,5,14,25,,,,,,,0,20,0,0,0,1,0,0,Telkomsel Flash,6,7,6
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B01141DD-2EF5-E011-B499-EB50F7BF02F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10259135,SMP NEGERI 4 SUMBUL,10259135,Batangari,PEGAGAN JULU IX,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,179 TAHUN 2008,13-02-2008,,01-01-1910,Silakan Upload SK,,B,"9,274",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,,smp4-sumbul@yahoo.c.id,http,2.781700000000,98.358400000000,22,174,193,12,SMP 2013,Pagi/6 hari,,2022/2023-2,"4,400",23,4,2,2,13,0,1,8,15,1,6,0,7,15,0,14,8,3,9,5,3,0,1,1,6,16,,,,,,,0,22,1,1,1,1,0,0,Telkomsel Flash,4,4,4
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/639BC317-51B1-49B9-982C-FAECF1DF4707,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881823,SMP NEGERI 5 SUMBUL,69881823,Desa Sileuh leuh Parsaoran,SILEUH-LEUH PARSAORAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,NEGERI,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,10.d/75/704/XII/2014,08-12-2014,4.g/2/732/XII/2014,19-12-2014,Lihat SK Operasional,2014-12-23 14,Sertifikat Kedaluwarsa,"2,000",1. -,2. Jardiknas,PLN,,,sumbulsmpn@gmail.com,,2.704000000000,98.467000000000,31,203,175,12,SMP 2013,Pagi/6 hari,,2022/2023-2,900,9,1,1,2,17,1,0,13,28,0,3,0,7,24,0,25,6,17,7,6,1,0,0,0,5,26,,,,,,,9,0,0,0,1,0,0,0,Tidak Ada,4,4,4
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/003952DA-2EF5-E011-8F02-D9304D31C412,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203543,SMP SW. ABDI RAKYAT DAIRI,10203543,Batuganda,PANGGURUAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN ABDI RAKYAT DAIRI,AB6741,4384,24-12-1997,,01-01-1910,Silakan Upload SK,,C,0,1. Telkom Speedy,2. Smartfren,PLN,,,antonisitanggang60@yahoo.com,,2.704000000000,98.492700000000,5,10,10,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,"5,500",3,0,0,1,0,0,1,5,5,0,0,0,0,5,2,0,3,1,1,1,2,0,0,0,0,5,,,,,,,0,3,0,0,0,0,0,0,Telkom Speedy,1,1,1
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0F051DA-2EF5-E011-9EC7-57F5624DACD6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203483,SMP SW. BUKIT CAHAYA HUTAMANIK,10203483,Jln. Tiga Baru No 48 Huta Manik,PEGAGAN JULU VII,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Bukit Cahaya,AN2913,534/I05/KEP/1997,07-01-1987,534/I05/KEP/1997,13-10-1997,Lihat SK Operasional,2020-08-28 15,Sertifikat Kedaluwarsa,"5,000",1. -,2. Telkom Speedy,PLN,,,bukitcahaya25@yahoo.co.id,,2.764700000000,98.389100000000,9,45,57,4,SMP 2013,Pagi/6 hari,,2022/2023-2,"1,000",6,0,1,2,0,0,10,1,9,0,0,0,5,4,1,8,0,0,2,2,1,1,1,2,4,5,,,,,,,0,6,0,0,1,0,0,0,Tidak Ada,1,1,2
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0C751DA-2EF5-E011-A98E-2BA11194E57C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203472,SMP SW. PARULIAN 6 BALNA,10203472,Balna,PEGAGAN JULU V,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Parulian,AB7823,433/I O5/A,14-11-1994,242/105/A,03-07-1989,Silakan Upload SK,,B,"1,244",1. Telkomsel Flash,2. -,PLN,,,smaparulianenam@yahoo.co.id,,2.779500000000,98.359400000000,8,61,40,3,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,"2,200",3,0,1,1,1,0,7,1,7,0,1,0,0,8,0,2,6,0,1,2,1,0,0,4,3,5,,,,,,,3,0,0,0,1,0,0,0,Telkomsel Flash,1,1,1
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/301E52DA-2EF5-E011-B20D-6F6F3CEC6BC6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203474,SMP SW. PRIMA PARGAMBIRAN,10203474,Pargambiran,PARGAMBIRAN,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Prima Pargamibiran,AB6748,DP 2351/DAP SM/SUMUT/SERT,13-07-2002,050/2038/2002,13-06-2002,Lihat SK Operasional,2021-10-14 11,B,"5,151",1. Telkomsel Flash,2. Jardiknas,PLN,,,smpswastaprimapargambiran@gmail.com,http,2.713400000000,98.474900000000,7,61,42,4,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,900,6,1,1,2,0,1,5,2,7,0,0,0,3,4,0,5,2,0,3,2,1,0,0,1,4,3,,,,,,,0,6,0,0,0,1,0,0,Telkomsel Flash,1,1,2
Sumatera Utara,Kab. Dairi,Sumbul,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A00FFCD9-2EF5-E011-A8E1-C1292A812CC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10203476,SMP SW. RIS MADUMA-2,10203476,Jl. Sm. Raja No. 116 Sumbul,KEC. SUMBUL,KAB. DAIRI,PROV. SUMATERA UTARA,INDONESIA,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YP. RIS MADUMA,AB6737,18/09/2001,18-09-2001,,01-01-1910,Silakan Upload SK,,B,"42,189",1. Smartfren,2. Smartfren,PLN,,,smprismaduma@gmail.com,,2.700500000000,98.527500000000,9,66,52,5,SMP 2013,Pagi/6 hari,,2022/2023-2,"1,900",7,2,1,2,2,0,9,1,8,0,1,0,4,5,0,9,0,2,1,3,2,1,0,0,0,9,,,,,,,7,0,0,0,1,0,0,0,Smartfren,1,2,2
