prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBB52C03-638C-4AAF-831F-B3A48756132F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69931721,SD GOLDEN SUN,69931721,"Jl. Batu Safir Blok FA / No. 3, 5 & 7 Kota Baru Driyorejo",MULUNG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kemilau Mentari,AI4951,503.2.17/32/437.74/2020,29-07-2020,503.2.17/32/437.74/2020,29-07-2020,Lihat SK Operasional,2020-08-26 18,B,450,1. Telkom Speedy,2. Telkom Speedy,PLN,,,schoolgoldensun1@gmail.com,,-7.333700000000,112.645600000000,2,33,31,6,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"4,500",6,1,1,2,0,0,4,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4094FEF2-8B18-E111-9B56-1B4F1FF671A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501154,SD INSAN MULYA,20501154,Jalan Raya Granit Kumala F19-21 Kota Baru Driyorejo,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan INSAN MULYA,AI4968,65,23-02-2001,503.2.17/25/437.74/2020,29-07-2020,Lihat SK Operasional,2020-08-26 14,A,875,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,03199062785,sekolahinsanmulya@gmail.com,,-7.337700000000,112.637800000000,17,129,145,12,SD 2013,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),"5,400",13,1,1,2,0,0,18,1,17,0,0,0,8,9,0,16,1,3,3,3,3,3,2,0,1,16,,,,13,0,0,0,1,0,0,0,2,2,2,2,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/404FFFF2-8B18-E111-95C0-8138EA09824E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20552204,SD ISLAM AL MUTTAQIN,20552204,Raya  Driyorejo,DRIYOREJO,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MASJID JAMI' ALMUTTAQIN,AI4950,27,17-07-2006,503.2.17/65/437.74/2020,28-08-2020,Silakan Upload SK (link file tidak valid) => [361086-935150--],2020-08-31 13,A,"2,650",1. -,2. Telkom Speedy,PLN,,0317506791,almuttaqin.school151@gmail.com,http,-7.365700000000,112.617700000000,13,186,167,13,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,500",13,1,1,2,0,0,15,0,13,0,0,0,1,12,2,11,0,4,6,3,0,0,0,0,2,11,,,,0,13,0,0,0,1,0,0,2,2,2,2,3,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C60C3ACC-F930-471B-92F1-9B527DF794A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034456,SD ISLAM MAMBAUL ULUM,70034456,Jl. Raya Wedoroanom RT 006 RW 002,WEDOROANOM,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MAMBAUL ULUM WEDOROANOM GRESIK,AX7323,503.8.1/02/437.74/2022,21-09-2022,503.8.1/02/437.74/2022,21-09-2022,Lihat SK Operasional,2022-10-14 13,,0,,2.,,,,,,.000000000000,.000000000000,3,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,6,0,3,0,0,0,0,3,0,1,2,2,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4AD2540F-888F-41C5-A703-8EAC6388031C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010306,SD KRISTEN PERISTERA,70010306,Sentraland B92-96,RANDEGANSARI,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN SINAR PERISTERA,AX1110,503.66/56/437.74/2021,28-04-2021,503.66/56/437.74/2021,28-04-2021,Lihat SK Operasional,2021-05-25 13,,"3,500",1. Smartfren,2. Telkom Speedy,PLN,,,,,-7.328594900000,112.636059700000,2,59,52,5,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Smartfren,"11,000",5,0,0,6,0,0,2,1,2,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,2,0,,,,5,0,0,0,0,0,0,0,1,1,1,1,1,0
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/500EFFF2-8B18-E111-B166-3722635B8E5E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536987,SD MELATI NUSANTARA,20536987,Jl. Phyrus Biru 13D/B-18,GADUNG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan MELATI INDONESIA,AK3102,06 tahun 2007,21-02-2007,06 TAHUN 2007,21-02-2007,Silakan Upload SK,,B,460,1. -,2. Telkom Speedy,PLN,0,,melatinusantarasdi@gmail.com,http,-7.332800000000,112.642900000000,6,41,30,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,898,6,1,1,2,0,0,8,0,6,0,0,0,2,4,0,6,0,4,0,0,1,1,0,0,0,6,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5180D38A-93C2-4146-8321-143D7B5EEBAC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006944,SD MUHAMMADIYAH 1 DRIYOREJO,70006944,Jl. Raya Panca Warna 11C AU.18/19 Perum.Kota Baru Driyorejo,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Daerah Muhammadiyah (PDM) Kab. Gresik,AO5438,503.2.17/103/437.74/2020,30-12-2020,503.2.17/103/437.74/2020,30-12-2020,Silakan Upload SK (link file tidak valid) => [594588-520488--],2022-02-23 15,,499,1. Telkom Speedy,2. Telkom Speedy,PLN,,7507529,sdmudriyorejo@gmail.com,http,-7.340300000000,112.641900000000,11,129,156,14,SD 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"3,500",14,0,1,3,0,0,9,3,11,0,0,0,0,11,0,8,3,8,2,0,1,0,0,0,1,10,,,,14,0,0,0,1,0,0,0,2,2,2,3,3,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6064C331-BBF1-E111-8748-2F95BA573B0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20566119,SD MUTIARA HATI,20566119,Kalimaya 35 - 36,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PENDIDIKAN MUTIARA HATI,AL8939,C-119 HT.03.01,12-01-2009,4375308/2009,23-10-2009,Silakan Upload SK,,B,180,1. -,2. Telkom Speedy,PLN,,,mutiara_h@ymail.com,,-7.331800000000,112.636500000000,5,20,15,6,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",6,1,1,1,0,0,5,1,5,0,0,0,0,5,0,4,1,2,1,0,2,0,0,0,2,3,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0F70DCB-BBF1-E111-B6CD-B37520E0663E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20566752,SD PUTRA BANGSA,20566752,Perum Griya Kencana Blok 1D/41 Mojosarirejo,MOJOSARIREJO,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Gajah Mada,AI4964,503.2.17/11/437.74/2019,31-07-2019,420/132/437.53.5/2010,10-02-2010,Lihat SK Operasional,2023-02-14 09,B,420,1. Lainnya,2. Telkom Speedy,PLN,0,,sdsputrabangsa.driyorejo@gmail.com,,-7.344300000000,112.591500000000,5,34,28,6,SD 2013,Double Shift/6 hari,,2022/2023-2,Lainnya,"1,900",6,0,1,2,0,0,7,0,4,0,1,0,2,3,0,3,2,0,0,1,0,1,2,1,0,5,,,,6,0,0,0,1,0,0,0,1,1,1,1,1,1
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C06A95F4-8B18-E111-8BA8-2BE22F1FF107,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500426,SMP AL FURQON,20500426,Jl. KH. Abdurrohim No.01,WEDOROANOM,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN AL-FURQON,AI4931,441/104.9/PR/2000,06-04-1999,503.2.18/03/437.74/2018,12-01-2018,Lihat SK Operasional,2020-08-27 09,A,"50,000",1. Indosat IM3,2. Lainnya (Kabel),PLN,085648143188,03171209084,smp_alfurqon@ymail.com,http,-7.326300000000,112.608600000000,14,158,145,11,SMP 2013,Pagi/6 hari,,2022/2023-2,Indosat IM3,"6,600",13,1,1,2,1,0,15,0,13,0,1,0,12,2,0,7,7,0,1,1,5,6,1,0,10,4,4,4,3,3,7,3,0,0,1,0,0,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/305595F4-8B18-E111-8F6E-897DD0B10E7E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500441,SMP DIPONEGORO,20500441,Jl. Gadung 87,GADUNG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,,17-07-1989,421.3/118/437.53.2/2011,05-10-2011,Silakan Upload SK,,B,750,1. -,2. Telkom Speedy,PLN,,83235768,smpdiponegorogadung@gmail.com,,-7.318600000000,112.629500000000,14,26,25,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,200",4,0,1,2,0,0,16,0,14,0,0,0,6,8,0,12,2,0,1,1,3,3,3,3,7,7,1,1,1,0,4,0,0,0,1,0,0,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3602789-F966-4226-8408-525359481B2B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69894179,SMP EXCELLENT,69894179,Jl. Raya Panca Warna Kav. 24-27 Driyorejo,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Elite,AK0800,421.3/1002/437.53/2004,30-06-2014,421.3/2196/437.53/2014,10-11-2014,Lihat SK Operasional,2020-08-28 07,B,"1,500",1. -,2. Telkom Speedy,PLN,,0317590274,smpexcellentgresik@gmail.com,http,-7.358592000000,112.619519000000,15,82,63,6,SMP 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,14,6,0,0,1,0,0,12,4,15,0,0,0,2,13,1,10,4,3,3,2,2,3,1,1,5,10,2,2,2,6,0,0,0,0,0,0,0,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0AB347C-E9FE-E111-94F3-11C0336F47C8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20559786,SMP MAARIF NU MIFTAHUL ULUM,20559786,"KALANGAN, KARANGANDONG",KARANGANDONG,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN DAN PONDOK PESANTREN MIFTAHUL ULUM,AX5984,421 3 3069 437 53 2 2009,11-09-2009,421 3 1170 437 53 2 2009,27-09-2011,Lihat SK Operasional,2020-08-26 14,B,700,1. Lainnya,2. Lainnya,PLN,,,smpmaarifnumiftahululum@gmail.com,http,-7.354880000000,112.568277000000,9,33,31,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Lainnya,"1,200",3,0,0,0,0,0,14,0,9,0,0,0,1,8,0,9,0,2,1,0,1,1,1,3,5,4,1,1,1,0,2,1,0,0,0,0,1,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5F3324D-16C5-4BA0-8E0A-B895801788E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70039327,SMP MUHAMMADIYAH 14,70039327,Jl. Raya Tenaru 3 No 517 RT 008 RW 003 Dusun Kelampok,TENARU,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,503.8.2/03/437.74/2023,17-04-2023,503.8.2/03/437.74/2023,17-04-2023,Lihat SK Operasional,2023-05-09 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,,2022/2023-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20697AF4-8B18-E111-917C-9F824A685FA1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500556,SMP PGRI 2 DRIYOREJO,20500556,Jl. Raya Legundi,KRIKILAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Kabupaten Gresik,AK0901,140810471987,18-06-1987,503.66/46/437.74/2021,19-04-2021,Lihat SK Operasional,2022-06-30 13,B,0,1. 3 (Tri),2. Telkom Speedy,PLN,0,,smppgridriyorejo@gmail.com,,-7.383700000000,112.576800000000,7,20,17,3,SMP 2013,Siang/6 hari,,2022/2023-2,3 (Tri),"2,200",3,0,0,2,0,0,4,3,7,0,0,0,6,1,0,7,0,0,1,1,0,1,0,4,3,4,1,1,1,2,1,0,0,0,0,0,0,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3D70C25-82B7-4928-B466-BDBF2D352196,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69974161,SMP UNGGULAN PONDOK PESANTREN AL-FURQON,69974161,Jl. Granit Kumala 4-5 No.11-13,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN AL-FURQON,AI4931,503.2.18/04/437.74/2017,18-04-2017,503.66/143/437.74/2021,09-07-2021,Lihat SK Operasional,2022-07-05 20,C,"2,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,,,,-6.984900000000,112.563400000000,7,58,41,3,SMP 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkom Speedy,"3,500",0,1,1,2,0,0,8,1,7,0,0,0,2,5,0,5,2,3,1,0,1,0,1,1,4,3,1,1,1,0,0,0,3,1,0,0,0,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/404095F4-8B18-E111-8F67-DB05793BDAF9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500519,SMP YPM-5 DRIYOREJO,20500519,Jl. Sumput,SUMPUT,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN DAN SOSIAL MA`ARIF TAMAN SEPANJANG,AB0703,421.3/2017/437.53.2/1981,18-07-1981,503.2.17/26/437.74/2019,26-12-2019,Lihat SK Operasional,2020-08-24 20,A,"1,854",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0317507322,smpypm5driyo_gresik@yahoo.co.id,http,-7.354100000000,112.603100000000,18,123,112,7,SMP 2013,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,500",12,1,1,1,0,0,19,0,18,0,0,0,12,6,0,14,4,1,0,3,3,5,3,3,8,10,2,2,3,0,10,2,0,0,1,0,0,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C86404AC-C16C-46E4-AE41-75F70C4D48C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20551681,SMPS AL FATAH,20551681,JL. GRANIT NILA 05,PETIKEN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMP,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN AL FATAH KOTA BARU DRIYOREJO,AW8382,96 Tahun 2000,27-09-2002,503.2.17/61/437.74/2020,26-08-2020,Lihat SK Operasional,2020-09-04 11,C,520,1. -,2. Telkom Speedy,PLN,0317591775,0317580094,smpalfatah.driyorejo@yahoo.com,http,-7.326600000000,112.625100000000,2,16,4,3,SMP 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",3,0,1,2,0,0,3,0,2,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,3,0,0,1,0,0,,,,,,
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/701062F0-8B18-E111-858E-E5EA25C7947D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501100,UPT SD NEGERI 144 GRESIK,20501100,Jl  Semeru  No  13,BAMBE,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1916,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,293",1. Telkom Speedy,2. Telkom Speedy,PLN,,7666119,sdnbambe1@gmail.com,,-7.350700000000,112.660800000000,16,162,133,12,SD 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"2,300",12,0,0,9,9,6,0,1,8,0,5,3,9,7,0,15,1,3,3,2,0,0,2,6,3,13,,,,11,0,1,1,0,0,0,0,2,2,2,2,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/102462F0-8B18-E111-82FF-D5C4802FE90E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501101,UPT SD NEGERI 145 GRESIK,20501101,Jl Raya  Bambe,BAMBE,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,14-09-1982,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,552",1. -,2. Telkom Speedy,PLN,,0317670443,sdn2bambedriyorejo@gmail.com,,-7.350800000000,112.662500000000,18,169,190,14,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,600",11,0,1,2,11,3,0,4,10,1,5,2,11,7,1,16,1,2,4,5,1,2,1,3,3,15,,,,0,4,7,0,0,0,1,0,2,3,2,3,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/903964F0-8B18-E111-B63D-27DC3CC3A1A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501128,UPT SD NEGERI 146 GRESIK,20501128,Dsn. Ngambar,BAMBE,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,01-01-1985,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,0,1. -,2. Telkom Speedy,PLN,,,sdn3bambe@gmail.com,,-7.359100000000,112.648600000000,13,95,114,9,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",12,0,1,2,7,4,0,2,7,0,3,3,9,4,0,13,0,1,1,2,4,1,0,4,1,12,,,,0,10,2,0,0,0,1,0,1,1,1,2,2,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00A063F0-8B18-E111-8235-31AB4E0A2E3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20501122,UPT SD NEGERI 147 GRESIK,20501122,Ds. Banjaran,BANJARAN,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,05-01-1975,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"2,500",1. -,2. Telkom Speedy,PLN,,317913378,sdnbanjaran18@gmail.com,http,-7.357800000000,112.575200000000,19,228,193,14,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,300",13,0,1,2,11,6,0,2,7,0,9,3,12,7,0,15,4,4,2,4,3,1,1,4,6,13,,,,2,8,3,0,0,1,0,0,2,2,3,2,3,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0E361F0-8B18-E111-9292-D74BA8FF4FDA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500328,UPT SD NEGERI 148 GRESIK,20500328,Jl Raya  Cangkir,CANGKIR,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,07-01-1916,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"2,437",1. -,2. Telkom Speedy,PLN,,,gresiksdn148@gmail.com,http,-7.365755000000,112.627565000000,20,256,239,17,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"15,000",17,0,0,2,9,9,0,2,14,0,3,3,12,8,0,19,1,3,3,5,1,4,2,2,5,15,,,,10,1,6,2,0,0,0,0,3,3,3,2,3,3
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/604A63F0-8B18-E111-BFEB-69BB72454ED6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500263,UPT SD NEGERI 149 GRESIK,20500263,Desa Driyorejo,DRIYOREJO,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,400/4059/437.53/ 2019,07-01-1975,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,A,"1,800",1. -,2. Telkom Speedy,PLN,,,Sdndriyorejo1@gmail.com,,-7.365700000000,112.615100000000,16,196,180,13,SD 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,800",13,0,0,2,6,6,0,4,11,1,1,3,8,8,0,13,3,4,2,3,1,2,2,2,2,14,,,,0,13,0,0,0,0,0,0,2,2,2,2,3,2
Jawa Timur,Kab. Gresik,Driyorejo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/402464F0-8B18-E111-921C-E9B947E1F009,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500262,UPT SD NEGERI 150 GRESIK,20500262,Jl.Raya Driyorejo No.123,DRIYOREJO,KEC. DRIYOREJO,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SD,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,400/4059/437.53/ 2019,05-01-1982,400/4059/437.53/ 2019,01-10-2019,Lihat SK Operasional,2019-10-04 09,B,"1,669",1. XL (GSM),2. Telkom Speedy,PLN,,0317591764,sdn2driyorejo@gmail.com,,-7.368700000000,112.602400000000,9,61,49,6,SD 2013,Pagi/6 hari,,2022/2023-2,XL (GSM),"1,300",5,0,1,2,5,2,0,2,4,0,4,1,5,4,0,8,1,2,1,3,0,0,2,1,3,6,,,,2,0,3,3,0,0,1,0,1,1,1,1,1,1
