prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B7732B4-9A38-4EEE-B12B-A55D79EDF81D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69956919,SMK INSAN AQILAH 4,69956919,JL. PENERANGAN RAYA NO 1 A,GROGOL,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Insan Aqilah,AA0477,1.851.5/2015,27-10-2015,1.851.5/2015,27-10-2015,Lihat SK Operasional,2020-08-24 19,C,"1,000",1. -,2. Telkom Speedy,PLN,,0215688893,smkinsanaqilah4jkt@gmail.com,http,-6.157904000000,106.772602000000,4,11,29,6,Sehari Penuh/5 hari,,2022/2023-2,"4,200",6,0,1,2,0,0,5,1,4,0,0,0,0,4,0,2,2,2,1,0,0,0,1,0,3,1,6,0,0,0,1,0,0,0,,,,,,,,,,,2,2,2,SMK 2013 REV. Farmasi Klinis dan Komunitas,Tidak Ada,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2966D90F-7F7B-4177-A761-0811D42B5B1F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101591,SMKS AL CHASANAH JAKARTA,20101591,JL. TANJUNG DUREN BARAT III/1,TANJUNG DUREN UTARA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN AL-CHASANAH,AD1983,KEP.68/IO1.A1/88,18-08-1988,8855/-1.851.78,28-10-2013,Lihat SK Operasional,2020-03-23 13,A,"1,345",1. Lainnya,2. Telkom Speedy,PLN,0215672783,0215672783,alchasanahsmk@yahoo.co.id,http,-6.177800000000,106.782400000000,15,93,96,9,Sehari Penuh/5 hari,,2022/2023-2,"50,000",10,0,1,2,1,0,7,7,14,0,1,0,4,11,0,15,0,5,4,1,2,1,2,0,7,8,10,0,0,0,0,1,0,0,,,,,,,,,,,3,3,3,SMK 2013 REV. Multimedia,Lainnya,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CBC8F55-1729-4403-B886-2485930E4AB4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101596,SMKS BHAKTI,20101596,JL. KARYA BARAT I UJUNG No.24 Rt009/Rw 003,WIJAYA KESUMA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN MUSLIMIN TAQWA,AL1531,002/Ioi.AI/I/94,04-02-1994,12266/1.851.78,02-12-2014,Lihat SK Operasional,2022-08-16 15,C,"1,539",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,0215678111,,smkbhakti@ymail.com,http,-6.161200000000,106.776200000000,7,16,2,3,Pagi/6 hari,,2022/2023-2,"2,200",2,0,1,2,0,0,8,0,7,0,0,0,3,4,0,7,0,0,0,0,0,2,5,0,3,4,0,1,1,2,0,1,0,0,,,,,,,,,,,1,1,1,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Telkom Speedy,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31DF9A8D-D79B-4B5C-B9D1-6EFC75839C16,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101595,SMKS BHARA TRIKORA 1 JAKARTA,20101595,KAV POLRI BLOK F,JELAMBAR,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bhara Trikora,AA0484,09/101/41/94,07-04-1994,-8683/-1.851.78,23-10-2013,Lihat SK Operasional,2020-08-31 13,B,"2,400",1. Indosat IM3,2. Telkom Speedy,PLN,5659428,5649171,Bharatrikora1jakarta@gmail.com,http,-6.159400000000,106.783900000000,20,289,80,16,Pagi/6 hari,,2022/2023-2,"33,000",24,0,1,1,0,0,14,9,20,0,0,0,9,11,0,15,5,5,3,1,2,1,2,6,11,9,24,0,0,0,1,0,0,0,,,,,,,,,,,5,6,5,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Indosat IM3,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/251CDEDE-0E42-470C-B32E-A09BCF2995EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101686,SMKS DUTA MAS JAKARTA,20101686,"JL. WIJAYA 8, KOMPLEK TAMAN DUTA MAS",WIJAYA KESUMA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,2/39/A.12/KP7,20-01-1997,7316/-1.851.78,20-06-2014,Lihat SK Operasional,2020-08-29 11,B,"2,500",1. Telkom Speedy,2. Telkomsel Flash,PLN,0215640327,5640322,smkdutamas32@gmail.com,http,-6.150700000000,106.779200000000,16,88,82,6,Pagi/6 hari,,2022/2023-2,"11,000",9,0,1,2,0,1,14,4,16,0,0,0,9,7,0,14,2,1,2,1,3,2,4,3,10,6,0,8,1,0,0,0,1,0,,,,,,,,,,,2,2,2,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Telkom Speedy,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1644257-3718-4294-AF25-A342E0ACC054,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101641,SMKS ISLAM ASSAADATUL ABADIYAH JAKARTA,20101641,JL. TG. DUREN DALAM IV/25JAKARTA BARAT,TANJUNG DUREN UTARA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pembinaan dan Pendidikan Islam Assa''adatul Abadiyah,AD1966,SP.1985/IOI.H41/86,12-12-1986,1349 TAHUN 2014,12-09-2014,Lihat SK Operasional,2015-05-11 15,A,"3,000",1. -,2. Telkom Speedy,PLN,02156981163,0215685064,smkaajkt@gmail.com,http,-6.178300000000,106.781000000000,63,649,451,35,Double Shift/6 hari,,2022/2023-2,"23,000",40,1,1,2,2,0,42,21,62,0,0,1,20,43,1,58,4,13,6,6,6,9,2,21,38,25,40,0,0,0,1,0,0,0,,,,,,,,,,,11,14,10,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Tidak Ada,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58A6A096-5596-4E48-9D28-49D831C9D9F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101642,SMKS ISLAM PERTI JAKARTA,20101642,JL. TAWAKAL RAYA NO. 99,TOMANG,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,20/Y/88,28-08-1988,12742/-1.851.78,18-12-2014,Lihat SK Operasional,2020-08-25 10,A,"3,060",1. -,2. Telkom Speedy,PLN,,0215608713,smkiperti58jkt@gmail.com,http,-6.169600000000,106.794400000000,22,361,372,18,Sehari Penuh/5 hari,,2022/2023-2,"15,000",24,0,1,2,0,0,21,3,22,0,0,0,5,17,1,18,3,8,5,1,2,1,3,2,8,14,24,0,0,0,1,0,0,0,,,,,,,,,,,6,6,6,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Tidak Ada,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A9B791F-EB6F-4AF4-B699-B299C0D0482C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101636,SMKS K PANCARAN BERKAT,20101636,JL. SETIA JAYA RAYA NO. 100,JELAMBAR,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KRISTENPANCARAN BERKAT,AD1993,029/SMK/X/2013,01-01-1900,9681/-1.851.78,01-01-1900,Silakan Upload SK (link file tidak valid) => [323349-471133--],2020-08-24 19,A,150,1. Telkom Speedy,2. Telkom Speedy,PLN,56961903,5638992,smkpancaranberkat@yahoo.com,http,-6.160700000000,106.782400000000,12,86,62,8,Sehari Penuh/5 hari,,2022/2023-2,"80,000",8,0,1,0,0,0,10,3,12,0,0,0,6,6,0,10,2,3,3,1,2,0,2,1,6,6,8,0,0,0,1,0,0,0,,,,,,,,,,,3,3,2,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkom Speedy,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9114A051-FE61-4312-9488-F2169A93BECF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101648,SMKS MAARIF JAKARTA,20101648,JL. DR. MUWARDI RAYA NO. 19,GROGOL,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LP.MAARIF,AD1962,Kep.Mendikbud. No.Kep.013/I01.A1/I/90,03-02-1990,9739/-1.851.78,20-11-2013,Silakan Upload SK (link file tidak valid) => [672533-803406--],2022-08-05 03,B,"1,950",1. Telkom Speedy,2. Lainnya,PLN,5602622,5602622,dkamubisa@yahoo.com,http,-6.162700000000,106.794700000000,28,285,277,17,Sehari Penuh/5 hari,,2022/2023-2,"35,000",16,0,1,2,0,0,17,12,28,0,0,0,8,20,0,27,1,13,4,3,5,1,0,2,15,13,16,0,0,0,1,0,0,0,,,,,,,,,,,6,6,5,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Telkom Speedy,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5738E34A-15B3-48EB-A45D-78EF41093D0F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101521,SMKS MUHAMMADIYAH 3 JAKARTA,20101521,JL. GELONG BARU NO. 23A,TOMANG,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. D.K.I. Jakarta,AO5348,4331/II-002/DKI-88/1988,01-09-1988,1896/-1.851.78,14-03-2014,Lihat SK Operasional,2021-04-22 11,A,"3,000",1. Lainnya (Kabel),2. Telkom Speedy,PLN,56966904,56978267,hidayatdase@gmail.com,http,-6.176500000000,106.797100000000,15,98,103,6,Sehari Penuh/5 hari,,2022/2023-2,"33,000",13,3,1,2,0,0,7,9,15,0,0,0,7,8,0,13,2,4,2,1,2,2,1,3,9,6,0,13,0,0,0,1,0,0,,,,,,,,,,,2,2,2,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Lainnya (Kabel),0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5698990C-42D2-4A4B-9C7F-424521FB996F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20109617,SMKS MUTIARA BANGSA TIGA,20109617,Jl. Jelambar Barat III No. 5B,JELAMBAR BARU,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bina Mustika Bangsa,AA0487,171.27.1.1/3173.021006/-1.7551.13/2016,16-01-2015,704/2011,06-06-2011,Silakan Upload SK (link file tidak valid) => [615688-596380--],2022-04-12 19,B,"4,225",1. Lainnya,2. Firstmedia,PLN,02156940780,02156940779,smkmutiarabangsatiga@gmail.com,http,-6.144800000000,106.782000000000,14,57,53,6,Sehari Penuh/5 hari,,2022/2023-2,"45,000",7,0,1,2,0,0,5,10,14,0,0,0,2,12,0,7,7,9,3,0,1,0,0,1,6,8,7,0,0,0,1,0,0,0,,,,,,,,,,,2,2,2,SMK 2013 REV. Multimedia,Lainnya,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00415B1A-A9AE-4981-873A-04FBACD3ED83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69964373,SMKS PARIWISATA SUMBANGSIH,69964373,Jl. Dr. Muwardi II/13,GROGOL,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PERGURUAN SUMBANGSIH,AD2023,1474/-1.851.78,28-02-2014,003/1.10.0/31.73/1.851.6/2017,01-06-2017,Lihat SK Operasional,2020-08-24 19,B,"1,500",1. -,2. Telkom Speedy,PLN,22562271,29440741,sumbangsihsmk@gmail.com,http,-6.160700000000,106.792200000000,16,39,85,7,Sehari Penuh/5 hari,,2022/2023-2,"33,000",10,1,1,2,0,0,8,11,16,0,0,0,4,12,1,15,0,5,2,0,2,1,3,3,9,7,10,0,0,0,1,0,0,0,,,,,,,,,,,2,3,2,SMK 2013 REV.  Perhotelan,Tidak Ada,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D98CF170-AC86-43EA-A069-FB723BD1E2B0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101492,SMKS TANJUNG JAKARTA,20101492,JL. DR. NURDIN 4 NO 1,GROGOL,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kesejahteraan Anak dan Remaja Tanjung,AG3608,014/SP/SDT/IV1983,19-04-1983,6164/-1.851.78,12-05-2014,Lihat SK Operasional,2020-08-31 14,A,"1,470",1. Telkom Speedy,2. Telkom Speedy,PLN,,0215605131,tsmktanjung95@gmail.com,,-6.159400000000,106.795200000000,33,454,348,23,Sehari Penuh/6 hari,,2022/2023-2,"53,000",40,3,1,2,0,0,35,2,33,0,0,0,9,24,0,32,1,11,7,4,1,7,2,1,11,22,28,12,0,0,1,0,0,0,,,,,,,,,,,7,7,9,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkom Speedy,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A13428E1-5905-483A-8800-F9D2FD04BB91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101484,SMKS TUNAS HARAPAN,20101484,JL. KOMP. BNI 46 PESING,WIJAYA KESUMA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DANAR DANA SWADHARMA,AD1996,22.,24-11-2005,8671/-1.851.78,23-10-2013,Lihat SK Operasional,2019-07-26 10,A,"99,000",1. Telkom Speedy,2. Telkom Speedy,PLN,0215662306,0215662306,Smktunhar@yahoo.co.id,http,-6.155300000000,106.772200000000,44,532,468,26,Sehari Penuh/5 hari,,2022/2023-2,"32,000",32,1,1,6,0,0,32,15,43,0,1,0,15,29,0,40,4,16,5,4,3,7,4,5,23,21,32,0,0,0,1,0,0,0,,,,,,,,,,,9,8,9,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkom Speedy,0
D.K.I. Jakarta,Kota Jakarta Barat,Grogol Petamburan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FF59B8E1-CAD2-4B8F-B95D-7C7F73ED8C3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20101561,SMKS YADIKA 2 JAKARTA,20101561,JL. TG. DUREN BARAT 4 NO. 8,TANJUNG DUREN UTARA,KEC. GROGOL PETAMBURAN,KOTA JAKARTA BARAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ABDI KARYA,AJ6083,SP.345/I01.1A/I.85,09-02-1985,637/-1.851.78,30-01-2014,Lihat SK Operasional,2022-03-14 17,A,"3,384",1. Telkom Speedy,2. Firstmedia,PLN,0215671833,0215672649,smk_yadika2@yahoo.com,http,-6.177900000000,106.781600000000,35,400,396,23,Sehari Penuh/5 hari,,2022/2023-2,"204,000",28,1,1,2,0,0,22,16,35,0,0,0,13,22,0,24,11,12,2,4,5,4,3,5,12,23,28,0,0,0,1,0,0,0,,,,,,,,,,,10,5,8,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkom Speedy,0
